date,serie1,serie2,serie3,serie4
2020-02-08,459.68047691723365,315.62246479612185,419.01747775770826,336.9706383467697
2020-02-09,422.8061758755478,301.6676751634485,420.03110325045435,356.4354860721301
2020-02-10,434.96357988921915,302.41584845912286,435.3715615501801,387.43713294538935
2020-02-11,436.0563769167693,293.0942087626858,454.8588689068484,388.6060513759813
2020-02-12,451.5195836165961,310.8850045184817,453.5345014342768,373.40759680479084
2020-02-13,451.0958757855532,304.5709908255782,473.47722053012603,384.4821626099392
2020-02-14,465.57911594191927,315.19788426719924,485.6051406313024,400.9604590676519
2020-02-15,453.31069526655887,337.8855792352661,483.0531599333276,406.91087254056094
2020-02-16,416.82440124940194,353.6699678348367,490.4706234088498,404.9005447804942
2020-02-17,410.5503853598444,366.28579941081796,494.10696809743996,394.9900867480611
2020-02-18,438.23567475656625,355.06604069672113,504.1722007822388,395.8540959762845
2020-02-19,411.74324930055184,324.8886896906215,543.9134303341763,390.9768143985451
2020-02-20,401.67227758804563,286.74260486367467,513.86371685544,371.72560936556346
2020-02-21,410.0070895797019,272.86877710300735,478.00964975224707,377.9619191161864
2020-02-22,416.3264956527936,300.21786364339994,484.11658447754706,377.07371612245163
2020-02-23,433.7098037891954,294.86274708932916,479.62986150035914,390.42337945345287
2020-02-24,414.0521982763908,295.6009248599394,457.2214767926817,390.6079356566423
2020-02-25,392.4781293681603,285.9860384452241,443.82287380183055,375.69699854411544
2020-02-26,377.2355218192324,262.39539827430787,423.7880160632745,407.0068464084314
2020-02-27,388.23954014666793,250.54214300839251,392.55345850660586,375.35278206915797
2020-02-28,393.3889642856749,272.6521125129698,378.97962534971145,341.1196812724622
2020-02-29,398.3889054992176,270.6431244228674,406.63886899484214,316.40160831386555
2020-03-01,413.9886924941044,267.3482234632228,385.0575878957514,307.16367158317007
2020-03-02,437.745724869858,258.5178298934704,395.39877822050727,345.48299438770624
2020-03-03,429.1595531046131,236.3868788355414,356.69475906736767,324.7717597351494
2020-03-04,427.2309194739929,263.26424331602675,320.8232820465781,319.33631294104725
2020-03-05,433.92429073627653,299.37603928789616,339.33621953132416,307.96667552093925
2020-03-06,442.6223913050244,317.21519891442824,350.98817814103666,298.6402182756497
2020-03-07,417.87780182256444,329.7523081269306,360.76413650572965,310.41244149657643
2020-03-08,423.67708874626595,372.51037722968573,358.38391246269015,299.694313711883
2020-03-09,449.94806802433607,375.6741789171716,382.90931168264893,282.59749468030554
2020-03-10,469.83358354900014,411.7115616218043,360.1499971951234,286.8680759330908
2020-03-11,465.198571119221,430.3983310940201,377.69479959844756,276.92002761562225
2020-03-12,469.30900078682134,417.77337228291805,383.26866810913606,308.8815480635376
2020-03-13,447.16524314462583,384.2649714037281,365.49699255451304,311.6209353524799
2020-03-14,472.33028020657787,366.49867546159487,344.7596975842986,316.02900817300724
2020-03-15,480.92212618813426,367.87980193614703,358.95092670319565,334.00864371975786
2020-03-16,486.079282730722,374.5992841344876,365.16846153463126,302.9281753849752
2020-03-17,482.85595661651377,382.3564771064874,384.0237370307986,331.1462323161583
2020-03-18,501.75024762186314,365.9420075213632,413.3667520222398,344.61503415646763
2020-03-19,489.81895660019745,349.76929101505823,422.6752057581229,341.10681136527813
2020-03-20,470.60743601336344,328.90736465102003,418.04424115726516,331.7259548136355
2020-03-21,470.1100669516624,322.31579813797765,385.9836588644621,303.2803765272732
2020-03-22,478.99235338513387,313.7181859601775,376.9628619302476,305.52711975480526
2020-03-23,473.31494685071766,334.0784799455752,364.3851688039085,310.757353180644
2020-03-24,450.959604782261,294.14901793507136,398.1658700436034,308.14118518477665
2020-03-25,458.72348463153213,293.4448969947628,368.75097689242904,315.7190626647512
2020-03-26,444.1033708350798,313.56691194038603,382.0085929506895,310.2121380934894
2020-03-27,452.98274295273256,322.49325388709343,414.25637045859213,335.39265204345105
2020-03-28,450.15233293393345,342.0533142198389,429.2778295349769,332.1207758501511
2020-03-29,433.58435071325323,318.2090523328673,444.2711481844354,338.05443434822286
2020-03-30,431.4846666739051,300.6639740599261,466.12739207176867,343.01502065640153
2020-03-31,424.45709474199697,325.75471876306204,481.47688789950956,345.0793333740383
2020-04-01,415.2477264791717,316.8081639376577,475.9595276733673,329.98332368911724
2020-04-02,428.1036175726144,323.71933306584106,459.8474571246439,358.36220925355275
2020-04-03,467.35859655181287,360.2409204982095,466.7647262443216,381.62313657491643
2020-04-04,458.77200156423396,345.24302317265483,477.00831997954845,382.85891127142713
2020-04-05,441.10734904873556,323.8955504170156,509.0525782462065,396.80894706406485
2020-04-06,420.8601302055176,309.65355169990437,498.37162571771967,386.16279846036406
2020-04-07,404.01453501357304,335.4748878766851,479.02954689887605,401.1671055151114
2020-04-08,402.3450321260393,341.4278659166889,477.7124799486704,390.68748439536074
2020-04-09,421.7645981586844,335.6838120457519,487.9951522612095,365.36839066755323
2020-04-10,416.4032601414301,345.099759387792,471.3461173447776,368.7533002632781
2020-04-11,429.18155830744683,328.85209524936937,467.82275587830657,393.6274438883202
2020-04-12,439.6246302379217,355.5951760394308,429.9955282730447,399.1365181167007
2020-04-13,427.4018520982939,376.30637770589334,429.6863673111856,412.4402705627662
2020-04-14,413.638092709696,355.0626809986575,431.47398568996687,382.9114140147938
2020-04-15,405.1819761346712,366.64813893586245,422.8393848516142,365.10397102131316
2020-04-16,426.9268994052449,345.10657881729173,449.2996725122638,353.52439648239096
2020-04-17,391.07292650017433,308.5323369666768,438.5816908405287,350.81032501253196
2020-04-18,391.7191137014136,315.02846257914604,429.14170785996737,367.85656550524783
2020-04-19,375.714393355959,324.6837368387866,404.3841207679561,355.77972549236296
2020-04-20,391.0571888153091,310.19642344215754,421.1514802926323,380.5542214199946
2020-04-21,432.0068992040548,302.2985812253777,412.5480397118973,377.503216526912
2020-04-22,460.3524435177552,292.26642888081005,432.9534030145296,361.7040500018719
2020-04-23,448.04698831174903,284.6658983767366,402.6659314464263,382.4196417054015
2020-04-24,471.74549551838163,290.83038123078524,399.54366674470185,370.7625439819246
2020-04-25,449.34902658948783,305.21797546849166,398.4147819266767,335.4595372341857
2020-04-26,458.2052146873706,285.83090965043056,417.56959165370984,305.00815056727515
2020-04-27,459.9572477320708,288.18381327670966,401.197682424407,280.5360318254154
2020-04-28,487.7863538520868,278.45486953675953,367.60527398594564,296.47062003126126
2020-04-29,485.03875426090264,268.48895081346456,347.51534618142205,304.8899595410822
2020-04-30,451.30142950310926,280.23276688367184,351.15658214355017,289.16258244848035
2020-05-01,481.4165721227435,282.3152139866244,384.73242578747437,298.19129406021557
2020-05-02,515.6805433535277,262.18571316893326,394.63465344789523,307.56178544147815
2020-05-03,546.4754906412888,246.59412704037274,416.3669723055764,309.90966538598514
2020-05-04,544.5811150775078,255.60453210208945,424.2157223500537,308.1815387348394
2020-05-05,537.4965331266518,245.33810239256053,436.7684354699914,295.3165910850522
2020-05-06,505.98356811572904,265.95611923352584,440.3146305273932,308.5909918482018
2020-05-07,494.5493444243987,287.899804585844,457.8706401659066,290.0959692499287
2020-05-08,464.368015924858,275.42547188753707,473.39036282621726,298.7244686109471
2020-05-09,447.11449954315657,283.67671964846727,472.5048684143706,300.70680807337334
2020-05-10,448.8393111801417,277.2484836666371,459.61635070376786,319.067118521784
2020-05-11,436.2172731261813,254.67648640985982,439.05426813287306,353.56856901333464
2020-05-12,433.3814018717953,247.27748871114295,471.4292931148702,367.88251139310114
2020-05-13,451.74682287913595,250.70144577820926,486.62147746348666,389.38283272174266
2020-05-14,478.7706060721312,270.9978689030008,484.7771583608607,401.7708944574442
2020-05-15,449.64972372117643,283.4117704135021,478.5216602041324,401.21694933091777
2020-05-16,431.14229286044105,285.33772039351663,505.9816527830239,371.05707065707344
2020-05-17,430.4582579129688,298.0568941803648,471.09596381379595,355.4790067119731
2020-05-18,421.7032074288923,282.3151117664406,451.0329638325103,343.61516182267235
2020-05-19,421.1366115694147,290.28262883799715,471.8696633433605,368.0025341005227
2020-05-20,430.27932504950167,291.4707480231402,457.30022366168043,366.73072793943095
2020-05-21,457.5765346792159,267.2095479271127,460.83865485153154,397.8859931608449
2020-05-22,478.15123281703865,260.10708841880694,426.7556407064045,386.8231503409393
2020-05-23,484.41941485352606,228.65217046050904,412.60155192671533,394.47861047745255
2020-05-24,490.03200476886286,235.52891213511774,413.2743799807098,408.0644821227822
2020-05-25,508.3815372988356,225.21605197262298,413.58774981721655,384.12199915721897
2020-05-26,487.7186694314258,256.4140986737141,384.9099084847193,359.91906694806255
2020-05-27,478.2644925163235,260.67078073843913,377.87286288628394,355.9143762770178
2020-05-28,486.6352367662938,225.01662907207427,339.34435533625714,353.5591627292765
2020-05-29,519.2408896882968,216.89280589326026,309.06458597889804,352.66207780543994
2020-05-30,528.9296432924714,230.44182550289437,309.9986873685842,378.3408295367682
2020-05-31,536.8257684471256,246.98750723527897,340.96408292172566,387.6635749151234
2020-06-01,539.5058468310191,265.15349625522816,357.0007091534312,389.6204443349023
2020-06-02,531.9869828341966,277.9583488941541,346.90878978677216,367.63256877124616
2020-06-03,543.5349309371541,256.2347526029393,344.5956972991789,349.60367711835903
2020-06-04,540.1841690543777,252.92087957710223,321.5483366133103,349.00294189617676
2020-06-05,525.7705581439934,275.1938029727358,346.37080012074324,335.4239944631717
2020-06-06,528.5798575693303,302.1068541445413,364.7929210288879,353.2414271266439
2020-06-07,528.3694899431529,322.27478321114677,366.0304935880804,331.17767064498565
2020-06-08,512.8227147603196,347.8795488660404,384.2351379533905,350.5750638127947
2020-06-09,517.6281059213019,318.99256929386763,393.18044231301246,350.97125774122594
2020-06-10,543.5977283679576,298.1180662142338,409.40450082809,327.8677273579037
2020-06-11,533.3697392660393,306.3133756549388,426.8282227638548,335.20198609223377
2020-06-12,524.4664319439369,324.3324361250388,426.17464099683957,323.2560333590262
2020-06-13,502.8429180837515,338.2819985072592,411.93696458793676,302.1795587769135
2020-06-14,478.4887139080948,313.03155520715035,386.08649552950317,305.3502783379669
2020-06-15,486.9595992761805,302.20356887933383,376.8198448403217,319.3393083164928
2020-06-16,465.8472440771222,308.46424920137014,359.13757808521825,299.65667062559
2020-06-17,467.4907516992544,294.9907630527632,356.2204222622032,338.3946300186141
2020-06-18,468.60583119430765,324.1258902026316,350.6602328596461,338.2649470765768
2020-06-19,476.1619336912901,319.54118524773764,324.43441036642156,347.5188209800721
2020-06-20,486.7390159269632,322.5708043244052,321.3772404275492,348.28248529607237
2020-06-21,459.4295695315072,297.1441029861282,335.5064137382393,375.1410423202803
2020-06-22,466.8944343005352,269.13462097823736,349.067400086024,371.05930593405355
2020-06-23,458.8813187627451,269.84079325419134,363.1900030093921,352.4566082658263
2020-06-24,452.7787747278555,288.66799122333225,379.80618057910317,391.28434710472754
2020-06-25,429.21893330682695,287.26670949349693,368.43798324827947,373.244011145463
2020-06-26,440.55283010623305,270.0168109521082,406.1151000695171,366.7086020251562
2020-06-27,472.2496652810532,272.3936721072897,404.7420770398593,369.723775052291
2020-06-28,459.19638012694514,274.7006499623707,407.5474241715866,368.76642420815034
2020-06-29,463.04446974330773,308.71244808020055,400.1310145879264,357.19904398320557
2020-06-30,470.50619221375746,289.20315662549103,422.61487268878767,366.88256591416024
2020-07-01,461.12734928142135,304.51233757760605,435.13907504819935,362.76427071624784
2020-07-02,428.4020262167269,289.889990649297,438.2914024081591,321.57780567683983
2020-07-03,420.71842615535337,298.91126911776183,475.60111965354565,333.38919567394
2020-07-04,440.83501016920053,289.3362805846137,481.8822371184014,324.42747279138405
2020-07-05,433.41817516694704,309.4987297333746,500.2748776350531,293.92220190144064
2020-07-06,418.24443095878127,308.6055599943285,465.3269242578982,271.50614167258004
2020-07-07,416.4091362266283,337.2335771297194,435.37834932718505,297.4483175082027
2020-07-08,388.5230636631086,330.19503685501934,410.20022547347537,267.2032563655573
2020-07-09,413.96669249930375,358.01892853308874,422.58590963347643,280.19750383395916
2020-07-10,377.2081627117556,361.19286509772746,397.5022144564021,260.9176206538137
2020-07-11,361.8163235036473,355.7314021157039,398.3363250047846,272.0280859290048
2020-07-12,377.10340213838197,377.80706137492444,391.9973950700317,286.32198788409767
2020-07-13,364.64880053848185,375.0423378614354,413.2523404803921,271.2442454682341
2020-07-14,354.53930747841923,360.10154692547593,396.99530235142953,302.61008933003967
2020-07-15,344.377610227679,359.91917248101925,408.03556523753315,282.4681068878375
2020-07-16,347.8847001446687,344.59103298128383,433.08104803608296,313.70647926970724
2020-07-17,333.18385418203303,346.1200038689514,434.28684947823666,288.018541520932
2020-07-18,297.6438690649724,349.55886891024323,417.90773148224326,288.6865340428398
2020-07-19,332.82504468166775,316.1561204980927,415.5412010876121,293.8511990566104
2020-07-20,343.2125968888762,321.7528125403648,417.4208667806497,321.2408403295484
2020-07-21,344.474911402426,287.9484664507927,433.34012274700024,326.03610581415694
2020-07-22,347.7259981572101,298.9724440127672,435.4360801622437,326.2999814462627
2020-07-23,336.8891897354329,268.9374406242057,415.2945170774934,309.22338044771124
2020-07-24,358.08367095655433,281.22747095135935,429.8834356499238,307.72157654121804
2020-07-25,349.3524313683474,272.0679529128778,412.4554257309165,329.75725880729107
2020-07-26,369.12656021070325,237.28270609986313,413.0571070044625,308.44177281851125
2020-07-27,365.20451089838997,202.56605918086987,397.53589003801716,317.23536565613966
2020-07-28,385.63447088604454,223.9736218051468,386.85074299567503,311.2480214334736
2020-07-29,378.5900589579795,223.6595904154492,370.1128463174818,298.74447341986837
2020-07-30,386.65847087034916,252.95056472129428,361.6216661609859,270.0656141858806
2020-07-31,416.8773795801605,230.37744544697355,344.4105960865405,291.72050468003187
2020-08-01,450.28875034921293,236.24522520461122,326.3611818802137,301.4153471408981
2020-08-02,437.1199291883304,269.29561956642334,296.0704776909811,292.8095353076945
2020-08-03,449.8593743483164,304.1121091238546,320.05393671358615,261.9023953060693
2020-08-04,447.6204361379477,311.4222937071785,309.23234489356594,241.01244245967305
2020-08-05,455.245839807663,287.21019496555624,295.24823766501004,269.83394141960645
2020-08-06,434.51686332428113,281.98951717675385,298.115765094079,284.2387968752621
2020-08-07,409.8417054611552,291.91608808050705,283.1996532368808,292.9014830416152
2020-08-08,417.895415544505,292.83444444935213,318.2394365932816,285.3165764404111
2020-08-09,419.13254902715556,309.9249788693696,315.2367811684264,286.30424823957947
2020-08-10,445.61065324254815,345.5091842762916,307.5090675873501,290.6760674114017
2020-08-11,445.30996143365866,342.08714725618,313.343825985725,277.4041484357554
2020-08-12,468.4098145555913,364.6119261302729,316.2600624108681,274.46701429874736
2020-08-13,483.8502520620485,373.9788932045685,320.6369955902806,313.0531386279959
2020-08-14,460.7110595661773,365.2417583893003,331.7502944241156,297.98642069032525
2020-08-15,428.72304317098934,372.6104125317801,331.0514645331162,274.0683515435231
2020-08-16,431.1298955200431,349.06446504167195,355.3902708992191,268.9215472159726
2020-08-17,417.03867924547757,324.09991536919745,356.55607988254104,294.06273620915834
2020-08-18,419.68856257871727,328.58346674723094,378.1313112733981,314.6738832809955
2020-08-19,405.3774212787389,371.6103455818879,408.6907787597309,279.68725815578443
2020-08-20,437.50279962602025,403.11696742852143,430.2230653920442,296.34075813442394
2020-08-21,457.697240008463,390.2346174510488,423.85183467922576,309.74532540015485
2020-08-22,451.5543741477918,381.6158061433117,389.008760373712,295.10920093453353
2020-08-23,425.5739726435787,371.3945255651326,418.52258689001184,290.0920172753491
2020-08-24,408.2785168218039,334.6662951410622,422.56090557236115,296.03186093483373
2020-08-25,423.68398753470046,343.24259253225335,418.94739626140665,302.3654789825012
2020-08-26,428.0389089269289,341.3282062303829,414.02439842038706,338.105618841564
2020-08-27,405.33805015012246,306.7209409071551,411.4399254792076,299.8593784831995
2020-08-28,417.68790175257163,335.4065016135717,390.69951819270545,327.82716465062794
2020-08-29,448.28692615133235,316.8456587271989,415.8187817863156,327.20920235481924
2020-08-30,453.07143248411523,339.9979070142338,414.5348620029752,360.1444987519613
2020-08-31,445.41876300062466,359.6421384764159,405.052141129111,364.7940882385974
2020-09-01,454.9454998809201,383.5398653426633,378.3082825834049,342.43645836628383
2020-09-02,459.2273611850163,381.7774681838672,370.8738768038924,350.8470760701404
2020-09-03,424.5317851568623,387.0312220150809,358.07587061470025,319.1561560436077
2020-09-04,410.59593609274435,406.4027536075625,349.924829549086,300.53507045963136
2020-09-05,397.53985167034585,411.3411782207275,355.8900088868415,295.2518973517921
2020-09-06,397.44544832374777,443.95132458042644,338.8542571168004,310.24387409277415
2020-09-07,415.0844898681634,482.24917929123524,320.4753521972152,281.7566914556249
2020-09-08,405.1296565601118,478.9224184314412,317.9443573258997,272.36646671494054
2020-09-09,395.641610882038,449.9501972887005,304.8969742507171,235.0714765452762
2020-09-10,389.0814373038881,446.07790481679064,300.62195902057255,254.4476705630281
2020-09-11,402.7589716208608,442.4583196006939,313.1575991989977,235.68012449176993
2020-09-12,383.81858259996613,450.2199519704717,311.6661521890215,253.0377358170959
2020-09-13,374.3350683321538,433.4893208858258,310.42711490325775,222.10284992299816
2020-09-14,380.28424720721307,427.0063126914139,327.0519313551041,200.59799526023215
2020-09-15,377.31533578018923,392.5472146846318,340.3284682982016,219.78218571430403
2020-09-16,371.4006011465053,357.6357444102326,333.8783566770066,232.0314171957521
2020-09-17,414.12858050879464,340.07354168423853,363.42636566990757,266.0875104803409
2020-09-18,427.452800670911,315.14111513757246,364.5752976970135,302.2328307671618
2020-09-19,458.35797796674603,317.71697153468193,360.41651931016816,310.6221633689999
2020-09-20,452.52675817380947,290.10145922735825,345.06228764694043,307.84315711439143
2020-09-21,462.0273587918264,267.10372615933824,377.4462572588806,311.5032156111083
2020-09-22,463.9393840222302,278.23698968548894,378.88864292222576,334.3047146385383
2020-09-23,448.2574598212713,281.55712601554785,399.30587005897195,372.681436579763
2020-09-24,485.61066234199205,279.3472656614057,394.3146830050383,353.8108561429748
2020-09-25,486.7135261281909,249.26769712370998,393.3158887142449,338.64795760585235
2020-09-26,502.3041756792326,259.9143016813085,400.70186212814673,323.41810866905934
2020-09-27,515.9126474368405,265.42885507347467,372.0348423924487,357.8615300293729
2020-09-28,524.2676143091867,255.80341685995012,361.82838159902883,357.681107071957
2020-09-29,549.6590456755561,274.3709743371915,361.293078429899,333.282951674372
2020-09-30,586.5947224294008,294.492303283141,361.4802852715053,336.4523574828936
2020-10-01,567.9251691213414,304.1463924265446,344.00808336834325,309.80862124783937
2020-10-02,572.935665182796,310.3995222289963,360.8139847666763,286.15598678178765
2020-10-03,568.5949426030032,322.25730735221913,391.52060647473644,274.06201006367394
2020-10-04,571.6528077705309,350.57618980598835,399.25242552021837,280.5245792233406
2020-10-05,560.487579327505,334.7731392653289,380.48419328694166,290.477943638962
2020-10-06,533.962009107962,312.9073684929068,384.8117722736923,249.02125901545324
2020-10-07,537.4996690972054,318.89231008172493,365.6458578852582,242.73573810399057
2020-10-08,502.25800622826125,328.179978532759,376.1571461679045,256.95288111851545
2020-10-09,478.27849117981077,354.41369535721367,393.3040468981054,289.56478435719004
2020-10-10,458.7203011153425,352.1633500298015,401.9319019894747,308.0692885241612
2020-10-11,444.8073376888415,347.21315051522697,408.661087149951,272.6518016317786
2020-10-12,426.8787304435318,369.14130458297075,422.4898492213441,299.41813494267524
2020-10-13,412.14136479097476,359.2413097176795,415.11997304381435,325.9709747082463
2020-10-14,400.19827483133855,366.57427931596163,421.13530596294794,336.86202223998197
2020-10-15,412.54907528791637,365.42201236808165,429.26537438474605,340.9238694802198
2020-10-16,408.91158022671226,346.63031369069364,427.04162906349177,353.55211133839754
2020-10-17,388.5501182125918,351.8119411892016,404.5667187673516,382.90677837045797
2020-10-18,404.30672182170485,327.1832145921847,421.81318044910677,363.9707724087552
2020-10-19,378.89601588113857,331.322144964001,437.2414912273268,362.18910712316256
2020-10-20,393.72607858257055,338.1090475057823,444.77991434146054,377.6502736150208
2020-10-21,428.8723903143105,347.15386782600126,470.7394987908614,352.5382773069077
2020-10-22,444.71143030361753,343.02997863125387,458.84548737214544,359.83305009241593
2020-10-23,443.3336593228925,337.7449902653217,433.96440960729245,322.7474897366668
2020-10-24,453.4568609845987,300.5618938575135,397.9039402558241,307.65312958929206
2020-10-25,465.17613765282533,284.78972402778203,412.67679466019035,335.1120261359647
2020-10-26,498.05723122027115,268.5756142183197,386.6866649532454,304.72410530206525
2020-10-27,503.51850370909557,258.0120304431489,390.6546337985423,312.4505349643653
2020-10-28,509.6682386834345,252.69828000460342,401.058986604151,282.88221363198926
2020-10-29,477.12563010936395,226.9639718936078,396.70040733200324,271.27045937075457
2020-10-30,496.28447803632383,260.6097404210382,390.60756715101496,249.80968256930078
2020-10-31,493.7617163809428,254.06773764429818,390.40830282412946,224.09155798317914
2020-11-01,472.58302793311395,242.31797883622383,368.37351338922946,240.4783371175994
2020-11-02,483.0377901917432,237.06049469232946,348.4316970892335,229.38147066774613
2020-11-03,484.18040772379715,223.87621506285805,350.5566468267075,237.8501315296044
2020-11-04,462.226545461915,207.2996024407724,332.3708578708233,257.0289570135228
2020-11-05,480.3402122575047,229.01900188042842,352.95421631994253,273.75805120115837
2020-11-06,495.8795203991722,226.27560589628064,346.62572129843073,275.40244206864975
2020-11-07,504.41778659049214,251.5792261542653,354.62344019579683,273.06251869525533
2020-11-08,507.8937955703332,286.45081975204283,347.66855549271844,261.3683892155498
2020-11-09,476.5044842364562,276.07102514761476,364.8798866719913,279.0120925779837
2020-11-10,491.0230729548378,284.9926958434668,389.95066826435556,279.3888189001241
2020-11-11,482.74729451080896,297.37151392356316,374.67182207812857,284.3688879980721
2020-11-12,495.5924131553966,302.1517244992609,349.29019054808924,282.72856995175795
2020-11-13,457.51834496372237,301.18137934026373,362.42428106628535,297.3477961475902
2020-11-14,458.168197968063,294.90790654272615,380.5689417113434,292.05597634090276
2020-11-15,486.20552125766807,325.9389057697489,415.62137219809523,296.5000995276377
2020-11-16,493.32063218003384,347.07131325820916,445.258056033293,307.14049341406354
2020-11-17,505.3003424992179,354.63236004139657,443.56195495389454,303.7153836004609
2020-11-18,503.1132139063954,357.92251229543797,447.739254529652,295.8571058151103
2020-11-19,485.3593579201386,369.1723704035459,443.9627902536301,254.0899421798627
2020-11-20,482.7245232552035,383.7367646117081,472.29052263516127,280.82660135061235
2020-11-21,488.0325145081861,371.5744659993772,492.5005212700647,293.4291126645153
2020-11-22,462.74772634718227,356.7999241080258,495.35026509688214,288.47515237965996
2020-11-23,480.8165555734718,350.2674754503597,492.5898656845264,281.0104975925675
2020-11-24,469.03290179246596,372.6906061679338,478.72762073975616,254.96396328767628
2020-11-25,448.6266575757522,370.617091556698,468.6494275495671,272.7096528710688
2020-11-26,458.41150274841806,394.95752870125807,474.4979454906224,296.6639399299506
2020-11-27,473.3579714565094,378.9648834224957,462.06480960547754,278.76218396876055
2020-11-28,469.7120773526191,358.85383019469293,459.34714717749245,270.1953661440957
2020-11-29,469.95861495726894,335.19855789448184,424.16773512210733,275.32586416698655
2020-11-30,483.44732118172846,352.9480531740675,410.2118947489913,295.8112756636519
2020-12-01,456.2920018655457,373.75940852238335,417.91429223194353,314.80673120389594
2020-12-02,475.5780769873962,380.96465446235703,415.437871242796,316.1148889668967
2020-12-03,495.8835113516354,380.69418420130427,399.8399530317109,326.850552658528
2020-12-04,491.0671750271043,358.05713392619765,377.8232744881849,311.53210914834966
2020-12-05,493.14397814861184,382.7158616316756,347.13483666957774,302.5250379671782
2020-12-06,492.3133894038691,398.9163897189624,332.5080148250727,299.09076608189736
2020-12-07,475.42274396846216,429.4831062246354,325.9631350926069,308.3756685515838
2020-12-08,461.6123559762651,411.104478252368,321.2658903427936,310.0718295166633
2020-12-09,473.14838928634344,374.50238879463114,349.4490671134089,282.4949280012859
2020-12-10,464.2629575275355,352.6687538133312,353.08445752574835,264.09118790510576
2020-12-11,489.9507508403068,367.6488943113394,347.011550344956,271.29587049250904
2020-12-12,488.63942485551854,370.03715071830584,335.49856904194365,281.2406100199224
2020-12-13,482.8103862116591,382.55677535724374,336.628281578757,275.5906825991572
2020-12-14,473.19571538664997,384.77276478942844,309.42127848942613,248.38326509109862
2020-12-15,483.4567901320017,382.1560279968124,305.7050440085364,222.2344966157888
2020-12-16,446.6144090514772,362.9702460513142,299.61924618709605,237.82515568225062
2020-12-17,419.54053088134333,326.5502891410784,290.8597206172962,228.24805032998546
2020-12-18,403.48761427743983,351.00147572602566,301.9561032785664,242.60102169771022
2020-12-19,388.98921262805914,330.2928342118209,300.32774872436875,247.4502832271965
2020-12-20,388.6293932278486,318.9217701622434,319.81494301443803,276.65560444587
2020-12-21,417.9403252650285,292.25388927452684,334.9050024029878,268.0525687813083
2020-12-22,435.7753013178025,306.90482176388895,329.99776476729863,260.3266724570846
2020-12-23,449.3106897520806,320.46917328291175,305.36794539273984,268.3442451772846
2020-12-24,457.48274696769704,335.72243932693266,327.8962867545241,301.7421789225315
2020-12-25,415.5312204353604,324.37125617823136,322.04470753506564,297.0919870975464
2020-12-26,440.58206969294434,344.185297899006,322.91659322447777,317.8398943503037
2020-12-27,441.92296374589114,358.9161613539636,348.9945171107426,304.3694569740602
2020-12-28,446.2125081702794,316.0256312843891,388.18742044476403,328.7347093870063
2020-12-29,469.02839856132056,313.2488530877763,381.76458284039774,326.70854175866015
2020-12-30,504.77734116552296,336.09066636301293,377.21425658405917,299.87836271841167
2020-12-31,511.1416784702219,348.79992653582934,411.6396385092808,315.9010825720983
2021-01-01,536.2847246230948,341.8120581833996,425.35907145438733,291.9771648491991
2021-01-02,536.1874447719409,347.8794922233228,467.7095795849947,297.1474788375021
2021-01-03,560.1398448675533,338.66561659814823,449.11508322174444,277.7702585034045
2021-01-04,540.4312936806126,356.88661871535004,445.8005536076936,270.3599833649761
2021-01-05,543.2418197389699,354.69182771215804,453.42806388419586,287.608989706696
2021-01-06,528.1281325387233,359.06611113557796,438.30828463246377,290.21434506049104
