date,original,predict
13-03-2016,381.57142857142856,453.11656656327415
20-03-2016,404.0,460.825752844424
27-03-2016,426.7142857142857,468.9119949739479
03-04-2016,385.42857142857144,459.40040708557257
10-04-2016,378.85714285714283,453.83584012490104
17-04-2016,380.57142857142856,447.65202986342405
24-04-2016,396.0,436.3180932804684
01-05-2016,437.42857142857144,449.5602250089684
08-05-2016,460.2857142857143,453.4140688803382
15-05-2016,466.7142857142857,462.77842478528055
22-05-2016,474.42857142857144,471.2288368970364
29-05-2016,493.0,486.56301073982144
05-06-2016,494.2857142857143,502.9776538775256
12-06-2016,468.85714285714283,521.3512479746307
19-06-2016,433.57142857142856,516.8134220152745
26-06-2016,390.85714285714283,514.1939126820241
03-07-2016,350.7142857142857,493.44482652131217
10-07-2016,342.42857142857144,482.26357279379823
17-07-2016,345.7142857142857,460.0341256093097
24-07-2016,364.14285714285717,437.95259168742047
31-07-2016,346.42857142857144,410.2759474272464
07-08-2016,362.85714285714283,393.73945299356666
14-08-2016,396.14285714285717,396.4954818917481
21-08-2016,404.7142857142857,400.5100983085296
28-08-2016,410.2857142857143,403.9570356331598
04-09-2016,412.7142857142857,413.5715207770325
11-09-2016,375.42857142857144,421.1520624655465
18-09-2016,382.0,428.2616287341176
25-09-2016,394.42857142857144,439.2359740986045
02-10-2016,401.85714285714283,429.026509225519
09-10-2016,411.7142857142857,437.90131830662347
16-10-2016,400.7142857142857,443.137660367577
23-10-2016,392.2857142857143,437.9863711359788
30-10-2016,394.85714285714283,443.68761699770556
06-11-2016,434.57142857142856,448.3300246147252
13-11-2016,402.14285714285717,452.9490147812298
20-11-2016,360.57142857142856,449.6643527264278
27-11-2016,366.85714285714283,438.928675054471
04-12-2016,406.85714285714283,445.05719895556393
11-12-2016,396.14285714285717,446.773479281237
18-12-2016,395.0,438.60991254446174
25-12-2016,381.2857142857143,434.8902983233584
01-01-2017,389.57142857142856,428.6485473781336
08-01-2017,394.7142857142857,435.43132393565077
15-01-2017,407.14285714285717,440.9004545706622
22-01-2017,407.0,430.1279851068145
29-01-2017,409.57142857142856,431.6102842264036
05-02-2017,450.0,446.85025249428264
12-02-2017,418.42857142857144,452.50274850965945
19-02-2017,423.7142857142857,460.4727155914096
26-02-2017,444.7142857142857,464.7261568152665
05-03-2017,416.7142857142857,474.07301642212497
12-03-2017,414.42857142857144,472.94018449319
19-03-2017,444.0,482.84912437440556
26-03-2017,411.57142857142856,475.14676636040474
02-04-2017,430.2857142857143,475.0413591454511
09-04-2017,415.14285714285717,471.79234269116006
16-04-2017,391.2857142857143,463.30518912747635
23-04-2017,417.7142857142857,457.5806036481931
30-04-2017,400.7142857142857,468.7536021495475
07-05-2017,398.85714285714283,464.07213906353394
14-05-2017,428.14285714285717,473.3973800417618
21-05-2017,439.57142857142856,473.26968412718094
28-05-2017,459.57142857142856,474.83580243869943
04-06-2017,469.57142857142856,491.349241213638
11-06-2017,448.0,496.9902617968036
18-06-2017,438.0,490.8545774216924
25-06-2017,402.0,481.9142414573068
02-07-2017,376.14285714285717,475.3292096616948
09-07-2017,378.0,468.0717275948991
16-07-2017,360.2857142857143,452.08789725460684
23-07-2017,379.85714285714283,437.8085219166697
30-07-2017,361.2857142857143,429.9887816989143
06-08-2017,375.0,426.174727793468
13-08-2017,403.2857142857143,433.90556109221455
20-08-2017,398.2857142857143,436.18447607281684
27-08-2017,383.7142857142857,448.2017188277286
03-09-2017,414.7142857142857,457.6476845305181
10-09-2017,386.2857142857143,465.8982265547711
17-09-2017,423.57142857142856,461.59909008036254
24-09-2017,432.2857142857143,475.68494430290315
01-10-2017,413.2857142857143,470.19279111804184
08-10-2017,415.57142857142856,472.1260057425237
15-10-2017,408.2857142857143,462.4433774438586
22-10-2017,390.0,467.34359460964146
29-10-2017,381.57142857142856,454.0421982339946
05-11-2017,350.57142857142856,457.4638285842464
12-11-2017,318.14285714285717,436.94054256032194
19-11-2017,325.7142857142857,431.1241654324941
26-11-2017,322.14285714285717,405.3615988495881
03-12-2017,345.57142857142856,399.0978882079042
10-12-2017,340.85714285714283,381.53422135207177
17-12-2017,366.2857142857143,386.65656294390175
24-12-2017,396.14285714285717,387.86894316167076
31-12-2017,400.0,392.9709472229552
07-01-2018,416.0,409.03476189144254
14-01-2018,410.14285714285717,429.8324308176913
21-01-2018,414.7142857142857,449.56265309345565
28-01-2018,423.57142857142856,470.88605939679553
04-02-2018,435.57142857142856,473.6809980647122
11-02-2018,438.2857142857143,477.19828949029073
18-02-2018,462.0,488.549217407629
25-02-2018,452.57142857142856,490.5965129841457
04-03-2018,490.7142857142857,501.3079180774879
11-03-2018,485.2857142857143,505.1496124692572
18-03-2018,484.57142857142856,510.63491010863845
25-03-2018,473.2857142857143,524.5079570186633
01-04-2018,454.42857142857144,530.4287700929837
08-04-2018,469.85714285714283,533.3679974341311
15-04-2018,481.57142857142856,530.9613346192386
22-04-2018,486.42857142857144,535.650181095835
29-04-2018,494.14285714285717,541.4580865226425
06-05-2018,468.7142857142857,531.1897678036632
13-05-2018,441.57142857142856,531.0036720518065
20-05-2018,391.85714285714283,518.1027053421406
27-05-2018,315.2857142857143,499.62115995499306
03-06-2018,262.57142857142856,465.7742331670742
10-06-2018,196.42857142857142,423.3255383363297
17-06-2018,141.57142857142858,364.64775291582527
24-06-2018,159.57142857142858,332.44715083061635
01-07-2018,162.57142857142858,289.45291620970005
08-07-2018,186.71428571428572,265.5224487842673
15-07-2018,203.71428571428572,249.31581184714034
22-07-2018,200.28571428571428,243.9399868695809
29-07-2018,199.71428571428572,241.54533568424193
05-08-2018,218.42857142857142,252.5617405464411
12-08-2018,177.0,248.31440626167205
19-08-2018,180.57142857142858,242.71212508511468
26-08-2018,188.14285714285714,238.69819056681268
02-09-2018,215.42857142857142,238.0889571565019
09-09-2018,244.28571428571428,246.77658418830853
16-09-2018,255.28571428571428,255.147941329759
23-09-2018,243.42857142857142,265.45949896179985
30-09-2018,245.57142857142858,281.6882972440288
07-10-2018,214.14285714285714,285.54673584915093
14-10-2018,193.85714285714286,281.0063515922124
21-10-2018,184.85714285714286,273.54903861045256
28-10-2018,158.71428571428572,261.58824737681095
04-11-2018,168.85714285714286,252.77337305279414
11-11-2018,172.85714285714286,243.92216264449584
18-11-2018,205.42857142857142,233.74284689270604
25-11-2018,204.57142857142858,242.30656096937375
02-12-2018,188.85714285714286,240.81572061445564
09-12-2018,170.42857142857142,243.5797552633795
16-12-2018,202.14285714285714,251.68145651913505
23-12-2018,212.28571428571428,258.115370747783
30-12-2018,206.0,255.9590067853384
06-01-2019,208.85714285714286,249.4358641537685
13-01-2019,205.57142857142858,237.8874944330505
20-01-2019,218.71428571428572,245.79196049229932
27-01-2019,226.0,252.16749062467647
03-02-2019,212.71428571428572,257.7451601985772
10-02-2019,176.85714285714286,239.7726248816741
17-02-2019,166.42857142857142,237.7266435514998
24-02-2019,147.85714285714286,232.52850686266405
03-03-2019,153.71428571428572,238.75615112525367
10-03-2019,136.71428571428572,228.66414267388842
17-03-2019,153.42857142857142,213.3644862086559
24-03-2019,118.28571428571429,197.85528356611206
31-03-2019,146.28571428571428,201.42479353935389
07-04-2019,157.85714285714286,196.76030434089557
14-04-2019,168.71428571428572,198.1649695357762
21-04-2019,193.14285714285714,196.25345133105637
28-04-2019,200.57142857142858,207.60880624909305
05-05-2019,202.42857142857142,218.55939272809704
12-05-2019,202.71428571428572,226.918600138024
19-05-2019,186.85714285714286,230.84794357301985
26-05-2019,202.85714285714286,242.0068048047238
02-06-2019,167.71428571428572,251.4083962187317
09-06-2019,137.57142857142858,245.76009300306947
16-06-2019,163.85714285714286,238.37280242531384
23-06-2019,120.85714285714286,221.08168905956023
30-06-2019,134.28571428571428,213.54673809517516
07-07-2019,141.14285714285714,206.44435577842674
14-07-2019,116.71428571428571,188.59094945133842
21-07-2019,128.71428571428572,178.4995035710705
28-07-2019,166.28571428571428,186.65712628850616
04-08-2019,162.85714285714286,180.7590107773292
11-08-2019,174.42857142857142,201.1767521112262
18-08-2019,207.85714285714286,208.46720745372411
25-08-2019,215.71428571428572,221.64888198313184
01-09-2019,226.0,244.60731995857245
08-09-2019,257.42857142857144,269.4362503308765
15-09-2019,264.2857142857143,278.0272922582617
22-09-2019,240.0,295.04098452798064
29-09-2019,225.85714285714286,292.6493350554546
06-10-2019,186.14285714285714,288.3939672076275
13-10-2019,157.71428571428572,284.76788775229204
20-10-2019,174.85714285714286,275.0566651850617
27-10-2019,174.0,260.58101771436964
03-11-2019,144.71428571428572,240.88542307295683
10-11-2019,153.0,234.5595430113955
17-11-2019,196.85714285714286,229.59293883844208
24-11-2019,233.0,231.34785163686095
01-12-2019,264.85714285714283,247.07749505639973
08-12-2019,232.85714285714286,251.71785897543546
15-12-2019,237.42857142857142,258.6504201373428
22-12-2019,249.57142857142858,269.8634311254859
29-12-2019,280.85714285714283,276.84404714765867
05-01-2020,252.85714285714286,282.92810253609144
12-01-2020,240.0,283.34985297241525
19-01-2020,238.71428571428572,280.17303861593166
26-01-2020,263.42857142857144,283.25786996060486
02-02-2020,220.14285714285714,276.42561077075015
09-02-2020,192.28571428571428,275.2758579143391
16-02-2020,147.42857142857142,262.91056827577364
23-02-2020,172.57142857142858,261.553186314355
01-03-2020,158.14285714285714,253.87459084747567
08-03-2020,136.71428571428572,232.22002467573202
15-03-2020,103.28571428571429,208.5517570817135
22-03-2020,118.85714285714286,190.61550367750326
29-03-2020,138.42857142857142,180.21651326490024
05-04-2020,153.42857142857142,177.27455562429546
12-04-2020,142.14285714285714,166.74784844667664
19-04-2020,135.42857142857142,159.52570935594812
26-04-2020,143.14285714285714,163.14334521721074
03-05-2020,150.28571428571428,180.32280030517498
10-05-2020,157.28571428571428,196.05106773272533
17-05-2020,181.85714285714286,198.3552183197959
24-05-2020,191.42857142857142,200.55491908549251
31-05-2020,184.28571428571428,211.96726692700375
07-06-2020,224.0,229.42648838533933
14-06-2020,232.28571428571428,244.9738131215334
21-06-2020,230.42857142857142,249.6570083539902
28-06-2020,235.14285714285714,254.64055838778273
05-07-2020,227.28571428571428,263.49684771304715
12-07-2020,206.0,264.64763629095677
19-07-2020,230.28571428571428,263.7650872858756
26-07-2020,198.71428571428572,259.6779951683855
02-08-2020,182.28571428571428,247.7355746557016
09-08-2020,195.71428571428572,239.40621246036446
16-08-2020,174.57142857142858,233.72661429725505
23-08-2020,161.0,227.93757566789438
30-08-2020,201.14285714285714,231.09416736051648
06-09-2020,162.28571428571428,219.6484468822779
13-09-2020,184.57142857142858,218.52966621805902
20-09-2020,195.14285714285714,214.48201611286595
27-09-2020,177.14285714285714,210.950694148474
04-10-2020,200.57142857142858,207.582939490763
11-10-2020,217.28571428571428,219.923755980466
18-10-2020,217.42857142857142,218.37890838104468
25-10-2020,210.71428571428572,233.06147884672438
01-11-2020,171.71428571428572,235.61021257667858
08-11-2020,168.14285714285714,231.53355144465712
15-11-2020,183.71428571428572,231.91238620390075
22-11-2020,162.57142857142858,235.99135677264553
29-11-2020,138.0,215.36206005652897
06-12-2020,116.28571428571429,206.55377519049367
13-12-2020,132.0,192.23151521052935
20-12-2020,139.0,187.39140947243666
27-12-2020,127.42857142857143,182.24276852205017
03-01-2021,145.71428571428572,182.51540832003317
10-01-2021,176.14285714285714,177.42561965470458
17-01-2021,160.57142857142858,192.6224314573287
24-01-2021,139.42857142857142,196.25640235793452
31-01-2021,151.0,196.33167300265782
07-02-2021,159.57142857142858,192.00373938311625
14-02-2021,187.14285714285714,198.50409100822475
21-02-2021,186.57142857142858,197.7949689628464
28-02-2021,162.71428571428572,202.75801598994343
07-03-2021,204.14285714285714,207.72241170066505
14-03-2021,228.28571428571428,228.22666023193094
21-03-2021,236.57142857142858,246.23653224721997
28-03-2021,253.57142857142858,267.64603426549866
04-04-2021,223.71428571428572,280.17984647861243
11-04-2021,194.28571428571428,284.29789058383653
18-04-2021,206.28571428571428,292.0171341691718
25-04-2021,171.14285714285714,281.05485257886295
02-05-2021,156.57142857142858,270.27639093105654
09-05-2021,151.42857142857142,257.1511114449379
16-05-2021,127.0,237.63758760138649
23-05-2021,120.85714285714286,228.4560997412921
30-05-2021,140.57142857142858,221.87343583134958
06-06-2021,110.28571428571429,202.48410475274477
13-06-2021,112.71428571428571,192.71964294131013
20-06-2021,139.57142857142858,179.76098145212126
27-06-2021,115.0,166.28240962251016
04-07-2021,137.0,166.7604460577914
11-07-2021,139.0,159.4638695905757
18-07-2021,132.57142857142858,159.83261164807556
25-07-2021,150.71428571428572,160.80022191733653
01-08-2021,177.71428571428572,177.0977310461381
08-08-2021,150.42857142857142,180.26640456998143
15-08-2021,187.85714285714286,200.55030105564896
22-08-2021,179.71428571428572,203.55225921286907
29-08-2021,195.0,221.5159202920077
