date,original,predict
2018-01-21,695.2857142857143,723.7688621793261
2018-01-28,680.1428571428571,718.1793963544288
2018-02-04,642.5714285714286,712.3514813920381
2018-02-11,646.1428571428571,703.9717295675766
2018-02-18,619.1428571428571,691.3692444741004
2018-02-25,597.0,678.5530159707713
2018-03-04,583.4285714285714,659.8139186051302
2018-03-11,581.4285714285714,651.154308838425
2018-03-18,622.2857142857143,646.6185964111953
2018-03-25,626.0,648.1168664095931
2018-04-01,602.1428571428571,646.5798785001728
2018-04-08,650.0,662.7331087373528
2018-04-15,656.1428571428571,678.1739640184117
2018-04-22,666.4285714285714,696.0561954562125
2018-04-29,677.4285714285714,712.2926097203177
2018-05-06,581.7142857142857,708.2126759157992
2018-05-13,507.14285714285717,681.0238510397766
2018-05-20,446.7142857142857,661.3923449226028
2018-05-27,362.14285714285717,618.6750986138196
2018-06-03,294.2857142857143,564.8653009294954
2018-06-10,244.28571428571428,502.7470437572598
2018-06-17,159.14285714285714,418.00695226047503
2018-06-24,148.14285714285714,350.9111366018158
2018-07-01,148.85714285714286,309.7802540261493
2018-07-08,155.42857142857142,264.69563736712155
2018-07-15,135.57142857142858,227.65395421809424
2018-07-22,131.14285714285714,208.0221549872196
2018-07-29,89.0,188.77107997956983
2018-08-05,115.0,186.83137434103702
2018-08-12,139.57142857142858,195.42618190724153
2018-08-19,178.28571428571428,190.90795110820184
2018-08-26,156.14285714285714,184.06720122234174
2018-09-02,152.57142857142858,182.81221567174018
2018-09-09,150.28571428571428,189.19459899850767
2018-09-16,193.28571428571428,196.92852826002996
2018-09-23,212.14285714285714,209.08094682256433
2018-09-30,182.42857142857142,203.86309795137862
2018-10-07,147.0,205.16477710437863
2018-10-14,189.14285714285714,213.1954062685407
2018-10-21,205.42857142857142,224.5044769388923
2018-10-28,236.14285714285714,225.3894734036854
2018-11-04,192.71428571428572,225.330095158773
2018-11-11,145.57142857142858,223.73448007610463
2018-11-18,188.57142857142858,228.15091329027592
2018-11-25,196.14285714285714,238.89341389272406
2018-12-02,159.57142857142858,242.3127707990129
2018-12-09,175.42857142857142,242.39917165099195
2018-12-16,150.28571428571428,232.91039955448005
2018-12-23,188.57142857142858,235.84905726840924
2018-12-30,205.57142857142858,234.5509239583757
2019-01-06,161.57142857142858,239.93137315401378
2019-01-13,153.85714285714286,224.01902895550856
2019-01-20,186.0,218.13651872068962
2019-01-27,177.14285714285714,215.36354198624934
2019-02-03,162.42857142857142,223.7888040430753
2019-02-10,129.85714285714286,215.24613408829433
2019-02-17,120.14285714285714,213.80174507576154
2019-02-24,133.85714285714286,206.40807417530297
2019-03-03,144.42857142857142,203.04461591226058
2019-03-10,128.42857142857142,193.3978202026421
2019-03-17,106.57142857142857,182.16472076434576
2019-03-24,145.42857142857142,174.14590411190858
2019-03-31,160.0,178.57939567267934
2019-04-07,156.42857142857142,177.58810945678843
2019-04-14,161.0,172.89383304223657
2019-04-21,146.71428571428572,177.34461980400644
2019-04-28,152.42857142857142,182.1952204695343
2019-05-05,148.85714285714286,188.94395823064178
2019-05-12,154.85714285714286,192.20741286351455
2019-05-19,157.14285714285714,190.24909118165033
2019-05-26,168.57142857142858,194.85820480269723
2019-06-02,171.0,203.46049673328744
2019-06-09,196.85714285714286,207.80513659120157
2019-06-16,178.0,222.43158148317232
2019-06-23,199.71428571428572,232.39497841674003
2019-06-30,194.28571428571428,241.02464557401592
2019-07-07,195.85714285714286,249.56105886868025
2019-07-14,229.14285714285714,261.52325132196466
2019-07-21,234.85714285714286,269.74974423078027
2019-07-28,244.57142857142858,282.3479185525674
2019-08-04,245.57142857142858,280.4631975731054
2019-08-11,238.28571428571428,276.6175235807812
2019-08-18,219.28571428571428,277.62631395696684
2019-08-25,230.57142857142858,274.31690721705473
2019-09-01,189.71428571428572,268.61438068648255
2019-09-08,162.28571428571428,251.49651501559626
2019-09-15,128.28571428571428,238.58011009918377
2019-09-22,163.57142857142858,230.0024227515718
2019-09-29,183.71428571428572,224.61622417855023
2019-10-06,185.57142857142858,215.3508386854159
2019-10-13,173.57142857142858,218.20173774715548
2019-10-20,210.85714285714286,214.19799136489064
2019-10-27,257.85714285714283,231.29616885436204
2019-11-03,280.57142857142856,247.55853358968696
2019-11-10,271.7142857142857,260.1442915889594
2019-11-17,268.57142857142856,277.232223008653
2019-11-24,246.71428571428572,284.4968088215321
2019-12-01,250.57142857142858,294.0977161273382
2019-12-08,241.71428571428572,299.1132252897832
2019-12-15,193.71428571428572,285.5452766095362
2019-12-22,204.85714285714286,272.9214266861423
2019-12-29,191.14285714285714,268.0554151727218
2020-01-05,199.42857142857142,259.6340696238851
2020-01-12,223.0,264.497897131821
2020-01-19,225.57142857142858,263.0101193452992
2020-01-26,202.85714285714286,264.5475168232698
2020-02-02,245.14285714285714,273.9531143059498
2020-02-09,223.0,280.0117210354271
2020-02-16,211.57142857142858,277.5542828435213
2020-02-23,185.57142857142858,278.55957230851806
2020-03-01,187.71428571428572,276.5081800600213
2020-03-08,170.0,266.91660794632736
2020-03-15,196.85714285714286,256.64927686010225
2020-03-22,197.85714285714286,261.5215607849884
2020-03-29,189.71428571428572,251.21916779931811
2020-04-05,207.85714285714286,248.35617795580248
2020-04-12,210.0,248.42244888517902
2020-04-19,225.14285714285714,243.8738778479171
2020-04-26,253.71428571428572,257.78889823046404
2020-05-03,227.28571428571428,261.00215740198394
2020-05-10,225.14285714285714,254.01864503303298
2020-05-17,236.57142857142858,268.99683810234615
2020-05-24,249.42857142857142,280.27739127677614
2020-05-31,258.85714285714283,284.12652433209416
2020-06-07,245.28571428571428,297.14845430504596
2020-06-14,209.28571428571428,277.4621203673927
2020-06-21,212.85714285714286,274.58400909670553
2020-06-28,179.57142857142858,267.1102619724373
2020-07-05,194.14285714285714,259.8953680364054
2020-07-12,179.57142857142858,245.60959205076662
2020-07-19,174.42857142857142,236.19844989466472
2020-07-26,150.28571428571428,215.4201866096761
2020-08-02,157.85714285714286,210.8943309135015
2020-08-09,147.71428571428572,202.55425624795112
2020-08-16,178.14285714285714,203.54595815157833
2020-08-23,163.28571428571428,190.66555358568667
2020-08-30,173.57142857142858,189.15075279501866
2020-09-06,168.14285714285714,184.2760421334966
2020-09-13,172.85714285714286,191.61973797274763
2020-09-20,167.71428571428572,196.4838047955196
2020-09-27,199.14285714285714,206.7395474401167
2020-10-04,199.0,215.56986094589277
2020-10-11,217.0,228.9813177692283
2020-10-18,188.57142857142858,243.17248877212378
2020-10-25,193.71428571428572,255.3728566523379
2020-11-01,190.14285714285714,249.3035400367715
2020-11-08,219.14285714285714,250.51360344385154
2020-11-15,204.71428571428572,258.89528254287296
2020-11-22,202.14285714285714,255.7542819430341
2020-11-29,191.71428571428572,254.84119473478628
2020-12-06,198.28571428571428,251.66562588084187
2020-12-13,203.14285714285714,248.13049966593698
2020-12-20,220.28571428571428,253.23742018362242
2020-12-27,209.57142857142858,256.8164873737827
2021-01-03,203.28571428571428,248.03540723430177
2021-01-10,182.28571428571428,239.89922625180438
2021-01-17,177.85714285714286,242.74065726798057
2021-01-24,197.57142857142858,241.34189857827292
2021-01-31,206.14285714285714,239.37787892409915
2021-02-07,192.85714285714286,239.2274509465847
2021-02-14,195.85714285714286,238.23465302888903
2021-02-21,223.0,247.4106082976986
2021-02-28,231.57142857142858,266.307990586278
2021-03-07,233.42857142857142,269.4977813339979
2021-03-14,231.28571428571428,267.07760493004673
2021-03-21,217.14285714285714,269.66392685354896
2021-03-28,231.85714285714286,278.4107868248101
2021-04-04,202.28571428571428,278.96902686081916
2021-04-11,190.71428571428572,276.7267375686577
2021-04-18,213.28571428571428,265.9329171431014
2021-04-25,190.42857142857142,262.3311335334202
2021-05-02,169.0,256.0081598287469
2021-05-09,164.14285714285714,250.35579954798672
2021-05-16,167.85714285714286,235.2782922854562
2021-05-23,214.85714285714286,237.06492012594794
2021-05-30,194.0,236.0723628302106
2021-06-06,168.71428571428572,238.5248572645358
2021-06-13,180.42857142857142,227.15165529749473
2021-06-20,203.71428571428572,235.76612531118334
2021-06-27,190.42857142857142,232.28025700876466
2021-07-04,182.14285714285714,239.0074812349154
2021-07-11,144.57142857142858,235.52363233260002
2021-07-18,167.42857142857142,232.42261662491077
2021-07-25,160.71428571428572,223.99141286867658
2021-08-01,180.14285714285714,227.67080918999974
2021-08-08,161.0,219.82569109161872
2021-08-15,163.42857142857142,216.91263940750778
2021-08-22,146.42857142857142,209.7927625839774
2021-08-29,177.0,213.146233091245
