date,stacked1,stacked2,stacked3
2019-12-15,349.63107987249805,513.1869312860287,146.8963210657014
2019-12-22,351.44065924833734,526.9138410492689,163.51204887023246
2019-12-29,353.3357670788226,536.9455218068885,147.84710282402693
2020-01-05,351.4175863241643,526.007421842917,134.1334475321931
2020-01-12,352.02827430252466,509.2057377172562,130.76198929818392
2020-01-19,354.29013585626893,506.46033762930443,130.46114286206756
2020-01-26,368.30809125948866,503.6837725325208,135.11064909255668
2020-02-02,363.5928653742868,512.3812398371608,140.70502800344656
2020-02-09,369.2855846681787,522.2697085576405,147.0122873333087
2020-02-16,374.0624707421395,531.0993675336977,144.43443773422456
2020-02-23,377.76977692571853,527.067198364212,151.91173042599004
2020-03-01,374.1840352734791,517.0871124833493,166.63927246990667
2020-03-08,369.37412094948587,519.1619710784682,161.42722048296991
2020-03-15,354.75888391634254,496.98102358810166,154.04919659971043
2020-03-22,337.9041503749061,511.9729388015035,164.69102549017006
2020-03-29,347.82322706291194,505.60287259447017,148.86430338292033
2020-04-05,350.0614637144311,499.7932693760594,170.92005295801633
2020-04-12,358.208533867428,495.84978090767487,185.02889907026815
2020-04-19,378.0874238778351,517.7379702509644,194.89995498570968
2020-04-26,373.8395499738912,524.5033501370116,187.13438304045494
2020-05-03,360.3659311967394,544.6711448427125,175.65545569563943
2020-05-10,361.79685017401874,534.0401725122127,163.77250580544364
2020-05-17,362.6194695608466,525.8096639126744,145.1772541288845
2020-05-24,376.331776447665,510.8481030641436,147.50646545588936
2020-05-31,372.4371257499896,530.0981414614251,160.01033109653392
2020-06-07,368.015098308273,526.2839412355831,144.8965682934507
2020-06-14,373.43214215734,550.2789592100496,158.90323634773674
2020-06-21,390.246948149656,562.8872559086706,164.29729022046712
2020-06-28,400.65455492894415,554.786314405764,154.1379107238863
2020-07-05,384.6755351635663,563.5823412878082,161.4803516324469
2020-07-12,375.6755468893725,556.5632601928364,139.64697422298724
2020-07-19,383.44994794685675,568.6616030877381,132.61817186276443
2020-07-26,380.4495156598465,557.0011103350641,131.32228062111196
2020-08-02,377.3186288824556,570.534451488553,133.04915511854657
2020-08-09,397.69505422896634,567.4601344548976,148.39102071617666
2020-08-16,394.8361039297769,559.9025509450881,168.8002109172883
2020-08-23,387.1744923307779,570.7038989367624,183.0967241796158
2020-08-30,375.0449705926173,573.6475186971933,187.50702001689274
2020-09-06,382.5607353956198,573.4713249290816,172.87876553570382
2020-09-13,389.99535768275746,590.8854892431015,192.62523324690548
2020-09-20,398.75683116173525,577.6296559482618,185.74146686000063
2020-09-27,379.6000427228634,567.391617645866,167.98425071049653
2020-10-04,392.4952081043529,573.6693077791135,163.73665205203656
2020-10-11,402.21778572237025,570.2645718824627,158.23843843742134
2020-10-18,407.25533882813244,589.9673793820741,173.2386451694152
2020-10-25,392.3444956869644,581.6499020565674,169.76787959779617
2020-11-01,391.47369297557776,593.2663537641687,162.69920260967322
2020-11-08,393.57605277525374,583.3556492305162,182.09328263243853
2020-11-15,385.2483966191573,587.0093472689167,165.39642565397227
2020-11-22,386.94395361894493,598.7933465486991,166.63019075870812
2020-11-29,399.7871043528582,600.3625879986166,160.02109038923814
2020-12-06,404.0890247522231,619.8623167780445,171.652201984226
2020-12-13,401.52907234874436,615.3137064878648,191.47610216526277
2020-12-20,395.6598794379298,606.612276821956,186.39593266512423
2020-12-27,377.84752487471513,602.2165883363248,184.68376690921613
2021-01-03,381.50005507551725,617.1867807994128,205.62456242388953
2021-01-10,379.745538266933,622.1727540023428,230.7677547369115
2021-01-17,382.5959515169538,610.8300699023305,230.3577158078286
2021-01-24,366.8233869130073,600.3283061230538,221.26654221361042
2021-01-31,368.6896603592595,599.2272342448642,226.03005668789817
2021-02-07,374.72807496391,592.6522741065875,236.24173186192635
2021-02-14,377.9727779639821,591.7812305714227,220.1536092801823
2021-02-21,385.5611631469825,595.8429486494887,224.00826610579878
2021-02-28,392.2591548915506,597.8261022343828,211.34756810142815
2021-03-07,391.29166197488075,593.558602784741,223.87594931618213
2021-03-14,399.7903176245787,594.9778143787881,205.66581400884343
2021-03-21,392.38295749478544,592.7659713031162,203.67048309213754
2021-03-28,398.35219824616297,594.6021204723012,214.22650910935513
2021-04-04,412.29338608100255,616.7942578877557,233.2689051746668
2021-04-11,429.53905608143333,616.5397760516686,221.32038279527538
2021-04-18,411.2315310474008,599.1479021701145,222.62027329921307
2021-04-25,401.03580719140626,593.3874338070634,225.89948115370336
2021-05-02,415.6832084202115,587.6969257779672,219.26347049707235
2021-05-09,418.3568305248323,598.5223886821907,230.9806348874276
2021-05-16,396.56301052617147,587.6563405820829,222.73668230408973
2021-05-23,391.8039406526149,578.4232785463848,238.02896259581195
2021-05-30,384.793100709096,564.9786822706102,242.69317528755934
2021-06-06,394.3079428500769,566.8039640981176,254.63681094327816
2021-06-13,395.1619641819146,562.2775675989488,251.59205238174147
2021-06-20,372.47180451632704,546.132569141622,259.5233517848954
2021-06-27,377.36513713899916,557.2191624861968,261.6814570983592
2021-07-04,360.61604821056613,560.4464501754819,245.46931380265946
2021-07-11,349.7364774139997,545.3815584298717,221.64392072976585
2021-07-18,347.15702206577413,536.0244445819275,230.03112813075737
2021-07-25,352.70690892119455,529.7592182372088,213.88285432038626
2021-08-01,366.38577742991265,538.7503849064603,219.57653314894625
2021-08-08,350.8225910680322,549.8918805919673,220.65208143788968
2021-08-15,348.7273397127006,544.5389425212228,205.7821779119594
2021-08-22,362.89072020955103,550.33140197951,211.9239141594734
2021-08-29,373.88113879345667,573.2791653432738,216.03401192325606
