date,stacked1,stacked2,stacked3
17-09-2017,341.57861597674855,527.5749248754217,218.11139751913046
24-09-2017,339.4575460050354,548.2666976502408,200.6245393657135
01-10-2017,334.95401219856836,540.5851661091344,193.4352610428611
08-10-2017,338.46801168939163,521.667920128554,190.654222270186
15-10-2017,342.2998914230653,517.5531333049399,198.15635732779543
22-10-2017,336.93535308804667,514.9299888609111,209.5265311278628
29-10-2017,352.32740826666276,515.1023345112363,195.20487722414174
05-11-2017,363.9282681248651,510.2972756129219,171.1975510285241
12-11-2017,370.6228792631156,500.26612574333046,159.29390779119944
19-11-2017,372.9760015868982,509.6161410905884,148.3385967148916
26-11-2017,369.00486691372237,504.8951231701065,154.09782681320866
03-12-2017,367.0693838097282,521.7845990494526,147.19610908269007
10-12-2017,368.62016558083394,533.5280395847818,151.8262769496136
17-12-2017,379.21343214416027,558.1753212478658,160.66086356296415
24-12-2017,378.11457079296133,555.3104411729653,159.09781805427983
31-12-2017,379.52452676395586,535.2385102668519,184.7084872065991
07-01-2018,376.62174119189723,532.4569361816937,189.02380956860458
14-01-2018,369.82715885279396,535.345810523501,181.0929963871906
21-01-2018,370.0742558437366,541.5418425382107,185.70456423123505
28-01-2018,375.65166139297327,530.6065467448544,183.63096715993169
04-02-2018,355.8921154009487,525.2226804220829,196.68719310721596
11-02-2018,356.75892902052607,537.9715822400982,211.44304739431587
18-02-2018,344.23501162389533,531.1575286390868,222.96528953454006
25-02-2018,349.6597633530064,522.1524258700882,240.3587367596515
04-03-2018,360.5627112061109,524.2783164772286,220.8020462457488
11-03-2018,373.1024875522907,523.0625387558733,216.82744265582306
18-03-2018,382.3159703398514,531.8572835556939,227.05940339265447
25-03-2018,377.49876863059893,509.8315938295723,222.16791310518747
01-04-2018,380.59201588853676,528.5812210403353,207.04547412679275
08-04-2018,379.9429648055445,535.1106718568732,206.18235915511113
15-04-2018,384.9039283179444,537.8065120383777,206.76068268616456
22-04-2018,389.50101617062984,536.2011189139973,221.87746078102404
29-04-2018,389.95669243998873,545.6892407567249,211.98180354203484
06-05-2018,392.86112967517073,554.5744375633244,211.68007389654576
13-05-2018,413.1748510708629,582.3276872841699,192.05440949266045
20-05-2018,398.65360655704313,574.6598225957858,177.45675391852112
27-05-2018,400.6457260738493,597.2355666223641,165.75912437051252
03-06-2018,394.23578201323363,616.223712211492,155.18102873246252
10-06-2018,393.44903421171995,619.3028078390854,174.99010589134087
17-06-2018,391.5919000701924,631.54890301804,173.78191777098306
24-06-2018,389.8728434131586,622.8788043645353,161.8764517417287
01-07-2018,392.5668572092969,639.4267778269814,161.23839130981085
08-07-2018,380.3083594232839,632.8773209722716,163.8297225620279
15-07-2018,378.68910192594024,634.258837137243,157.1760970076195
22-07-2018,358.74087157207356,642.3597294837525,150.27662146477562
29-07-2018,350.3946677912514,654.9173020883355,148.42874666162544
05-08-2018,358.1637582293512,649.1627139344525,156.40466622799627
12-08-2018,347.66128026881034,647.045070099932,151.4396320482551
19-08-2018,349.02961590145526,637.9640301630413,158.22524602501468
26-08-2018,358.65974350814815,643.0657843905374,172.45948654903847
02-09-2018,372.0844725356618,619.261674850558,175.1150151540085
09-09-2018,381.56993908958924,618.7618704075929,166.23293162669742
16-09-2018,361.23075556240394,607.6095517597436,150.49576088515036
23-09-2018,347.8172876473473,601.232601357139,149.63324358970902
30-09-2018,351.0977563992464,585.7288536377039,134.8820397581225
07-10-2018,351.5701851901408,579.5108200004981,123.34608489272641
14-10-2018,373.2368684487237,584.3401538852553,142.61621907062704
21-10-2018,387.63534110817307,597.473081301329,130.14116352744557
28-10-2018,394.7323621144648,587.856469857565,138.26544522742765
04-11-2018,410.1033447696537,595.5701012934225,118.8602399969355
11-11-2018,397.38333883651796,593.0316773532026,111.54951184008594
18-11-2018,413.9751932847879,589.3941427772228,131.47841926831003
25-11-2018,399.4790985128744,580.534767659192,141.50139618971758
02-12-2018,392.4073949285281,586.3103662563344,149.56246892074174
09-12-2018,391.51028102656795,589.6836450804518,167.60281471541546
16-12-2018,400.2657133538327,578.7704385391547,178.55186047380238
23-12-2018,397.7720764052587,575.2322705105158,184.97150349954225
30-12-2018,407.059755989228,567.2069659998828,198.0617585038363
06-01-2019,389.9088616911776,585.2603482582654,222.67194003462436
13-01-2019,386.368042532703,582.7796943492141,239.7081404089144
20-01-2019,382.451078619228,575.8787792340453,238.7173217361488
27-01-2019,377.7922910531993,566.6687270312785,249.3718210487793
03-02-2019,386.47380452119376,577.9501072831463,250.80275726552742
10-02-2019,382.5185101779457,553.700982684254,249.80246205264424
17-02-2019,391.6595098688505,564.1030884514734,267.1592700959278
24-02-2019,376.67423641367026,570.1437279768985,249.3879701505962
03-03-2019,377.3114749542307,561.2864662077623,232.674657938956
10-03-2019,394.56381767702703,549.6161205021832,236.8815370092729
17-03-2019,389.18127562149175,567.6143094275268,219.57619395856418
24-03-2019,378.6948608990225,565.3629626935182,227.42673786886462
31-03-2019,400.3810562362118,572.9568789634503,213.24423654087065
07-04-2019,405.3371482383651,573.9817558160705,208.34010819227362
14-04-2019,400.7688226539034,560.0115145602618,184.45243076116157
21-04-2019,403.2223150194898,575.4423810881582,177.2337558668443
28-04-2019,406.85649166234225,562.1944468608442,165.17707375310843
05-05-2019,395.98346501813455,559.2569625070442,175.72217067744253
12-05-2019,380.7321728255166,554.4428509710021,186.29812444273043
19-05-2019,370.2402753864066,573.9025897081177,185.80628862925462
26-05-2019,379.54540556168234,568.7350982482873,185.49155565764454
02-06-2019,394.314008849309,581.2882219312575,190.83885701624806
09-06-2019,390.0425685919128,600.6902989047702,210.67312374463842
16-06-2019,393.40658184386973,588.4241426140519,184.90801260258255
23-06-2019,382.2982977985328,566.934377778711,192.79558325408192
30-06-2019,381.3386037312187,568.810971522168,192.79655141993354
07-07-2019,369.66579929432976,575.099746764441,192.0163392577095
14-07-2019,361.0654986327269,568.7662312491627,181.10153798129477
21-07-2019,375.7749718344754,571.6573262626865,187.69355977886534
28-07-2019,372.79976126899857,568.4688200999842,177.8713222909807
04-08-2019,358.9447636689,568.4942297155795,184.03919177659208
11-08-2019,375.2485776089447,581.156952122466,178.39962060904162
18-08-2019,390.7803667011668,590.2118547892542,176.6164124220117
25-08-2019,390.11485889129386,581.3292172458912,177.96577804315237
01-09-2019,383.7097951468725,568.9041327860706,179.72735726441712
08-09-2019,377.56019235995615,547.3247748441167,176.0936013916758
15-09-2019,391.6904144754358,540.301911075831,179.74124093117675
22-09-2019,375.09257214221924,541.0060772871352,180.50307558058134
29-09-2019,380.8929170157979,561.3934177287916,183.55792412879958
06-10-2019,372.20403606202433,555.8892144535552,181.0318946595356
13-10-2019,371.8868863059079,544.0883904369728,183.93890339624446
20-10-2019,366.95077803449067,541.024962985371,201.48802211767705
27-10-2019,355.8232870813508,547.6597523804917,212.28561212328574
03-11-2019,350.4751710780799,525.2789400350168,210.94646568182552
10-11-2019,348.11943266489914,532.225975959189,210.9381359713571
17-11-2019,344.6931136513676,511.88842960146434,195.2940870946709
24-11-2019,344.5356198844808,507.8317349008916,184.25562565919017
01-12-2019,348.8957614104127,507.1051995554368,180.36208110435237
08-12-2019,336.4646286153189,500.0115516942118,166.0685340122511
15-12-2019,322.73432368571173,510.9853881373489,159.67813956880238
22-12-2019,311.6702810312947,500.3028478556881,135.87936515850356
29-12-2019,317.3908136105195,508.67659775052454,141.9074214830888
05-01-2020,325.7889713714553,495.47381719946804,129.6231904023167
12-01-2020,324.70339987083196,494.1614442747462,122.0947737153284
19-01-2020,336.3108871989427,505.90348832595066,129.90164391905643
26-01-2020,357.0450572772621,507.54110542432136,124.48371988172643
02-02-2020,367.6770896465299,505.59323949701536,110.01808102156393
09-02-2020,368.80348514523155,512.6456215715872,135.6814920793162
16-02-2020,364.75895577950325,502.6134030057057,130.1407792395928
23-02-2020,373.26790425124585,509.5545795690662,135.18189495231803
01-03-2020,378.72461150567716,504.3810909821945,137.17521531658764
08-03-2020,373.332801146843,506.3187061295903,139.00280050239846
15-03-2020,392.91515342311556,530.5506147733932,141.40406406164738
22-03-2020,412.9324628792205,525.2737122880983,162.95544294755777
29-03-2020,422.1698847315093,536.7582795300414,162.78796702873845
05-04-2020,416.7998710736343,557.0274212254767,162.10056742725604
12-04-2020,409.34716309761177,560.5309232449853,178.1718326678412
19-04-2020,425.9692962479234,572.6321427213237,198.20093056684635
26-04-2020,410.2767314019438,574.4947243327539,205.45791024545926
03-05-2020,397.1784532344209,592.7867461349915,192.0239666697439
10-05-2020,393.52812737241203,589.266691024103,207.3271664217656
17-05-2020,399.6717438389487,610.4564131343169,194.5366992602522
24-05-2020,405.7638723567994,627.7599862024764,204.7269959684526
31-05-2020,399.4933582561865,623.6268057428588,199.10727390527384
07-06-2020,391.87252863558984,626.5388315321036,198.2627426158277
14-06-2020,399.6940652006153,638.0762162642604,222.7013833870699
21-06-2020,386.6972406540818,638.054150525016,220.86377370703605
28-06-2020,368.85929060325134,641.2336467754859,212.53213728157874
05-07-2020,365.36580058201383,639.431040674452,231.42354900300714
12-07-2020,381.3936185107637,613.3548878656719,224.5943483291205
19-07-2020,391.25984547710715,608.6002066140517,228.18247179856104
26-07-2020,393.12594500544844,611.8502249423666,222.1254336076278
02-08-2020,407.395806866021,608.505999465075,216.03284782801992
09-08-2020,413.85482248370533,601.8732429233258,221.66139519192978
16-08-2020,406.6930071700041,599.5838743231751,214.83446066439146
23-08-2020,410.32704363980395,588.4276403313298,218.01476629587688
30-08-2020,401.4468219667876,576.8338922779245,204.12374695384923
06-09-2020,398.07314001701445,594.4233297113716,215.30329340746025
13-09-2020,398.4046146810603,609.0788826734018,224.38830500820768
20-09-2020,384.6119093065713,600.4296761555466,212.138624501624
27-09-2020,377.68620465150826,588.1514587936588,214.71921978561008
04-10-2020,395.08752326864413,596.5173016041135,220.57912079246597
11-10-2020,389.98802946839703,591.5468083813482,219.298395377144
18-10-2020,379.0999502058625,611.8487410137857,230.40645764414512
25-10-2020,374.98576152958964,628.1644319169101,217.63896372476106
01-11-2020,358.39169371509485,612.7762605467963,209.3743098310422
08-11-2020,350.5337802236658,619.2509740989115,218.91887303020192
15-11-2020,345.74759024197374,615.6993267080721,215.27164701499473
22-11-2020,356.50750304515356,610.7677833097125,218.3098481612257
29-11-2020,357.63615751663775,598.280101591413,224.93071117912027
06-12-2020,359.3629154719033,601.2778452424811,221.32275403011224
13-12-2020,358.7937472826807,600.0758071529715,210.80750741215266
20-12-2020,362.79499693158516,587.2338754893741,197.7964722143126
27-12-2020,373.5513542118388,569.774761247892,208.0486412934454
03-01-2021,393.0604402905859,563.8182012967444,214.56702449156654
10-01-2021,395.7323853778371,564.2412960915564,209.14576149406747
17-01-2021,402.04896848416405,580.4878369076431,190.47648347555528
24-01-2021,396.7654219940356,561.4508149093896,199.77932876455995
31-01-2021,391.15403626205665,538.3778919582461,208.14113359587034
07-02-2021,388.9954371141547,533.0571321925287,221.03436587448707
14-02-2021,380.57900548172273,532.1565164670776,221.4032691033596
21-02-2021,379.1250890031824,540.0763602925224,228.62894981533753
28-02-2021,382.89464362892966,540.3473987252734,236.72596984550097
07-03-2021,372.2033366895657,560.8193610827394,226.4604569863484
14-03-2021,371.08742991359196,557.6332203153012,243.42799311342853
21-03-2021,374.8177162057928,550.6634605128629,260.75951935920773
28-03-2021,361.488775999667,547.3433402863528,257.0231987376172
04-04-2021,375.4948174868618,553.5307217075064,253.4986841759197
11-04-2021,369.3235454461532,551.5845079197537,252.34633569490023
18-04-2021,358.36796606606487,533.5986737782805,249.602887807773
25-04-2021,344.7209339261396,513.2002042003079,266.3398330300744
02-05-2021,359.85649254418416,525.382219785087,253.12448881482143
09-05-2021,352.2774495507448,532.6517153484542,249.17225339295177
16-05-2021,360.5320811767556,555.5147339482945,246.9715424171343
23-05-2021,378.7792028563989,550.1718953739203,228.47070031414538
30-05-2021,377.23117387492687,545.698205185571,230.5663315023995
06-06-2021,358.91578461290464,551.767842369996,209.53309300143943
13-06-2021,357.1081333693663,545.9103080685587,197.94847293570095
20-06-2021,370.19470503241513,545.6621038736645,192.7192566346455
27-06-2021,360.25932657585645,553.8689982657376,193.19162218862795
04-07-2021,365.0976213309754,544.880489875411,204.93859987803393
11-07-2021,355.3264161757594,557.0726406856876,182.82766504458235
18-07-2021,357.462928397791,573.4662223222841,183.8196798071057
25-07-2021,356.872141012705,584.3487958221584,179.01176325543614
01-08-2021,369.0596485531527,603.0533749566563,185.84362339367448
08-08-2021,370.7854322137332,607.0836739578182,204.1828426302149
15-08-2021,388.492418313114,625.3670003589132,213.02823554860166
22-08-2021,391.63259026458746,609.196155020936,192.59662051220076
29-08-2021,390.8493216436248,622.0281545602971,206.10087079520176
