date,stacked1,stacked2,stacked3
2016-02-21,385.42115036661704,586.4134815361579,223.06740196808386
2016-02-28,381.8609031895507,590.4859066054951,227.56391100425486
2016-03-06,401.47949271637145,578.3737015734933,240.67061394962425
2016-03-13,412.6773463772258,584.2609153651623,246.84617149363038
2016-03-20,397.4754086048135,605.5961758557438,254.61541869160533
2016-03-27,399.5982992882488,627.4941196571411,248.7335625705373
2016-04-03,396.8567658076963,626.5330130992232,250.83338149297282
2016-04-10,419.85849248711787,640.990672027415,247.26813166583003
2016-04-17,416.2932912297955,632.6222718962221,241.79679662602823
2016-04-24,395.4976254548184,648.3899243185687,235.907526208954
2016-05-01,384.0088528317196,666.43763173836,215.12619482308452
2016-05-08,368.161229615478,666.0758090580506,209.766838243981
2016-05-15,365.55443959508074,661.7620482502535,207.76381707418992
2016-05-22,378.90570530568084,643.1356077993643,202.14865208752562
2016-05-29,377.5449487232983,623.6420322559217,199.30177096397938
2016-06-05,382.9547158901436,607.4001246179456,181.90113694248393
2016-06-12,361.4135760842009,613.5283543054718,168.16104731002312
2016-06-19,345.85605537719783,610.9715243979357,165.5007341057456
2016-06-26,348.89591037593317,589.6416744405185,152.6628997577295
2016-07-03,360.3797175532558,582.8538102576075,146.35173941185977
2016-07-10,351.48228808540426,581.3456612099764,154.52410138473843
2016-07-17,351.5611311668586,550.7705017517762,169.26399943885852
2016-07-24,345.84541642874046,537.6952398004457,161.77562608958553
2016-07-31,360.92629290015617,519.7000683678423,173.15585580366474
2016-08-07,367.50454126182825,500.7248886142905,189.4673714794344
2016-08-14,365.6653946057918,495.00576811027196,175.09747896087433
2016-08-21,361.53082336354265,492.65104878524335,160.01389644146707
2016-08-28,356.9645788605264,493.9709549536656,156.25996129606082
2016-09-04,350.1396503040797,493.19073630864403,176.31395284794448
2016-09-11,356.1550551833366,507.6682658449419,175.63911297895007
2016-09-18,357.4382487408421,494.30368399148136,170.37421285971809
2016-09-25,353.7459771429609,482.12276231550726,184.08594135186118
2016-10-02,361.16401402132885,505.6101415118019,200.12561374076648
2016-10-09,354.32339626356355,492.9892936191386,191.91453268296047
2016-10-16,362.46429466140654,492.4382203265083,191.05804098472325
2016-10-23,342.26758799625895,499.30807013304087,175.61806021087563
2016-10-30,341.06313899787165,500.1211211099364,178.5013307628084
2016-11-06,336.65305061428944,502.4475375001556,166.63344469111894
2016-11-13,328.19949529443755,505.4966283509783,162.99974006236636
2016-11-20,321.5471266619212,491.70731087669583,179.8576978328271
2016-11-27,337.7393879946741,491.8886595509756,177.76705260477098
2016-12-04,336.62440022212485,484.2908858774669,195.4275819607491
2016-12-11,336.99783732182806,491.9912642043001,189.13232030809516
2016-12-18,331.1457459094346,486.8459725267976,187.17678035995547
2016-12-25,341.52204738577456,486.979147044914,180.02622736475186
2017-01-01,351.1550740903554,484.5946919921703,161.48980594765547
2017-01-08,352.57695584678504,482.3760398156533,153.72712002626253
2017-01-15,351.13992667297987,488.38785536023823,172.04627505254976
2017-01-22,346.8203940321517,494.8877802131852,177.1274668736144
2017-01-29,368.5431491597592,504.56634564195014,185.7225274639348
2017-02-05,362.93973064567246,514.2743684212584,206.2291647848472
2017-02-12,363.6228274905198,525.6987933295301,202.51997205645853
2017-02-19,377.9567048817116,522.2982661418326,204.9884486912078
2017-02-26,381.39250094610617,527.5735798146663,187.69295752687418
2017-03-05,360.36735229262825,522.0930923888981,201.39824601413167
2017-03-12,365.2075143411716,530.8893362964881,189.58131429226748
2017-03-19,360.4958886167393,524.9858584546287,178.7926325963596
2017-03-26,355.41576440398603,518.8335044565865,174.52787729149105
2017-04-02,357.96676650326486,519.9258659705467,187.70611113789502
2017-04-09,358.06119131998713,529.0825985050081,204.17649626203038
2017-04-16,358.85169283026426,526.0575168354608,198.76340788569092
2017-04-23,369.9003407270866,509.9861910980354,185.20579039538418
2017-04-30,384.60146209275416,493.61858014689943,188.8521969636218
2017-05-07,376.57509374743483,481.41216337154754,183.15751576961569
2017-05-14,387.89056552487716,497.99537309142323,177.06062253099495
2017-05-21,393.1979341902177,496.6271224498682,190.33286544984162
2017-05-28,392.142723022262,508.9187504781451,184.6489668703412
2017-06-04,389.0861806026681,514.2191821466481,179.74547375550043
2017-06-11,403.65116529172604,508.26307152513857,183.160258639952
2017-06-18,395.18973927794804,502.71300851671333,196.1098944066285
2017-06-25,401.02194366065413,512.940635558445,189.5793329933427
2017-07-02,413.5525944595355,513.8035422577511,216.31817793070326
2017-07-09,420.1748718492036,531.6891974391543,207.75330550793186
2017-07-16,407.8726695335358,525.9907799990604,187.31145901386466
2017-07-23,394.1759876842647,512.1844666488761,199.05397059694613
2017-07-30,380.31175121606884,513.7764889933871,210.74482999779772
2017-08-06,370.4083095719934,524.6909817954872,196.52120497485276
2017-08-13,372.8503108150275,521.056830893606,197.70570214926536
2017-08-20,355.99646550806966,513.0853150001735,193.22371025425576
2017-08-27,346.1750547108838,499.6008335366876,189.88138629079722
2017-09-03,353.90441021510634,489.7856674496975,201.37384627158548
2017-09-10,376.990438397308,505.3451666881198,211.2698573489613
2017-09-17,369.4156684146786,517.8987777043797,210.5075468612897
2017-09-24,363.85211523102373,536.9822382660756,210.16086242805247
2017-10-01,370.02875533244793,539.4208013661975,223.37076718608662
2017-10-08,365.1215872290763,551.7666008079117,216.04936637808623
2017-10-15,355.08537597276614,548.5694744949615,221.77371388550017
2017-10-22,371.42388153715035,543.9401194929142,230.92570995069596
2017-10-29,372.882275575596,546.71893377422,231.05290395136885
2017-11-05,379.803070356055,562.1779050080318,233.56070705154266
2017-11-12,378.6698630250312,565.8586769450056,247.1241045676651
2017-11-19,362.87237129597753,587.2858914460982,250.5464814856769
2017-11-26,380.64961510413457,589.9656794269858,263.8361432297041
2017-12-03,394.30368081163164,620.3962667612201,253.8273595258095
2017-12-10,391.2568718032633,638.1205286646256,228.99309568670085
2017-12-17,390.784298996331,623.2767964817627,237.61745050741357
2017-12-24,402.2805002732306,627.8908102447953,220.4764295511023
2017-12-31,405.10847339520717,617.274739812825,216.42034371027634
2018-01-07,400.19529735174973,602.4121356626486,212.50073755193685
2018-01-14,397.2964468422157,602.8018307146061,210.48935189354248
2018-01-21,403.4335300769572,588.7622674863627,212.47402373652358
2018-01-28,401.46839308578416,589.6842882369725,224.3048930923399
2018-02-04,415.7661975581078,612.1428245970225,202.65292364200332
2018-02-11,402.10419638007806,599.2558184617113,187.16690398315956
2018-02-18,393.61820209365163,591.6159024833963,175.3992708866292
2018-02-25,399.87728129620797,593.5779963042415,161.61454987436053
2018-03-04,401.6279136724134,590.7046149808438,149.01061141923165
2018-03-11,401.0399718745011,585.5779949164682,146.21101815180697
2018-03-18,403.9862774986841,573.427519951674,168.46613754427702
2018-03-25,390.4526449348256,567.8043226274992,164.09641618196756
2018-04-01,371.74468733108705,571.0030698983555,175.2800465074667
2018-04-08,388.4246666430964,564.0299241400343,175.99389399674416
2018-04-15,398.34462336891227,585.992381355454,179.55324806201855
2018-04-22,402.89016232554235,592.3789296848978,168.40902160268462
2018-04-29,390.29534407620224,614.7651930850437,163.95272310872818
2018-05-06,382.9641924706542,620.2410560846547,149.9684695878421
2018-05-13,377.36863560035573,611.119234713279,149.53775701915131
2018-05-20,396.4359962725085,617.3088358678234,150.55834349073007
2018-05-27,401.6411329693569,617.1826582970386,165.62689630419118
2018-06-03,400.1209411560375,605.5498113092237,190.99202584894434
2018-06-10,400.4773919415131,597.7902486472376,182.40459261912443
2018-06-17,386.973037561788,578.6563184066434,204.9495042285396
2018-06-24,363.78754227589747,587.6670562807449,184.99969776485014
2018-07-01,366.00326994890685,594.5655945459655,172.57387394829416
2018-07-08,379.06711620406753,592.3100420324572,163.64124816932093
2018-07-15,370.13258073226336,605.5432979972564,162.4791471581639
2018-07-22,370.07185526716745,600.3412973726219,161.56622329825652
2018-07-29,376.4506794989491,591.7006824227765,171.64818236158405
2018-08-05,396.5639437731904,568.1317784780873,190.96322295531883
2018-08-12,389.1471519829165,560.8488230778496,192.8840186682418
2018-08-19,376.78610859189075,558.9326160662843,211.06731787806763
2018-08-26,363.3493872938902,551.975517369579,212.81019975059664
2018-09-02,368.0596236459861,543.0126838708618,204.26010877468102
2018-09-09,364.2466210013319,552.6272846051662,189.5202570235203
2018-09-16,344.5848248098576,557.2068103416085,202.2442595061969
2018-09-23,349.8064312118734,572.4505212178091,176.62659495415036
2018-09-30,355.920551581629,561.7938840334743,198.43458633384355
2018-10-07,368.37720410681624,565.19219780164,200.34185342606793
2018-10-14,362.99340755732175,550.6580657426313,219.0115881998867
2018-10-21,367.02257244084456,533.3365749581601,224.27360887259752
2018-10-28,366.47439245211046,520.2924178633667,219.80642917197525
2018-11-04,343.98851366893666,506.79757706886386,215.30245349775694
2018-11-11,340.4429978037723,504.88347677057357,197.84169726494014
2018-11-18,345.971081316608,505.2517375154485,187.9508271928769
2018-11-25,351.1998568186764,490.72042274906045,172.87253216878398
2018-12-02,362.89691893222704,493.2713443172484,163.58777166763872
2018-12-09,364.6402501899024,506.02521624934127,149.8757244971328
2018-12-16,364.7177215210608,496.6993921306622,149.4154573459866
2018-12-23,384.64580156485397,508.4118911214973,142.5435409491247
2018-12-30,384.14001862460196,488.924708923225,147.25926930898194
2019-01-06,386.2895384885577,493.56608512586973,141.94643829208124
2019-01-13,364.21600744775105,493.16367090229676,156.1770078444361
2019-01-20,371.0483172096927,502.164726768192,131.5843066946554
2019-01-27,360.0946030937408,518.3517834718058,124.12836046139621
2019-02-03,356.267658042703,532.4202416576555,130.42008521307213
2019-02-10,357.09878515044227,536.9068595255635,141.14311694031446
2019-02-17,359.4757877945036,551.0336461956555,145.12615347062732
2019-02-24,365.51079155131123,568.4317077679323,147.92034636566618
2019-03-03,366.265526140162,565.2617031689352,165.5492208824087
2019-03-10,355.4684360650772,560.8232177380302,185.20063753468708
2019-03-17,359.6758676282763,544.494884830884,188.08079017057463
2019-03-24,378.22357193315565,548.5369909059254,183.20061492210752
2019-03-31,371.4667410915809,532.5381868700416,190.02908357768806
2019-04-07,368.8119001870104,535.1948688491328,200.23435436457595
2019-04-14,382.1833847986937,537.0014795280905,185.0559754658338
2019-04-21,399.14245648414544,540.7190651048764,169.142555798436
2019-04-28,384.95328939473137,553.5411897787445,177.05182608913512
2019-05-05,394.2579035379285,539.4177536809547,171.5623915610647
2019-05-12,385.0726265411789,523.9294182103574,177.63005781035193
2019-05-19,393.28934236517495,535.7824006735102,166.62768947162292
2019-05-26,384.2623119943479,536.6609723376725,176.95152775549377
2019-06-02,373.0147751987011,513.8099553687429,189.57065147546282
2019-06-09,362.93544724225916,525.3615172423367,169.30791587118986
2019-06-16,379.4264542012042,530.3461373651143,170.20305074855918
2019-06-23,370.55925906301485,543.0955063781978,168.7093044974058
2019-06-30,370.6844746548316,552.0661155809987,168.95354923396363
2019-07-07,369.3466381358974,552.4925853985134,173.7731185339475
2019-07-14,377.71497441804206,557.4910255763479,171.54215381994715
2019-07-21,371.7924518385261,558.3478655801225,189.71647484131555
2019-07-28,371.90225076189006,566.3121390222011,203.4435287847559
2019-08-04,382.9701530428145,561.6373945512557,199.97638799620864
2019-08-11,388.3659904819275,575.189614965531,216.99900215381723
2019-08-18,385.9474783238983,577.8083033057013,207.96426425535415
2019-08-25,390.4450469200777,576.0674984756586,219.61703454465464
2019-09-01,389.63774708315003,575.1831454825325,199.0374184557078
2019-09-08,406.2824676705754,604.5104353630564,205.63446947400234
2019-09-15,411.7602399047167,618.9731761794793,221.6868876440582
2019-09-22,389.7373208508279,636.6354113154051,218.76373740801824
2019-09-29,400.8820059974779,647.1721215284017,218.13688710405862
2019-10-06,391.90285055287455,647.0413512876161,214.13030809179492
2019-10-13,404.5315483436743,663.5620258020854,206.06578376057752
2019-10-20,391.12026218620866,669.7160656848406,219.69110354607568
2019-10-27,394.91409015565927,668.9925536852897,206.11075039934377
2019-11-03,376.27789409449093,658.3050599975907,204.9055411453459
2019-11-10,378.80292494558165,656.7666356270189,225.22960284420165
2019-11-17,382.9112273320592,656.6806101792482,212.9738552286115
2019-11-24,403.51868650738555,654.9541006310498,218.39822143716995
2019-12-01,394.3475213601616,661.794373461278,219.702436456615
2019-12-08,400.4412922459451,672.5561752227944,241.21314758772309
2019-12-15,389.1551731918133,666.3098472553855,232.15716099192605
2019-12-22,389.56755134863096,657.9278946604345,238.65050522555015
2019-12-29,403.70734076411424,661.2693202346347,230.256950731606
2020-01-05,406.1214445852097,659.6499681016088,241.25122255163106
2020-01-12,396.1700385836811,662.3147274727326,247.06614143394816
2020-01-19,385.99326761195465,659.588444995003,244.2125144071567
2020-01-26,403.1123470385719,665.7111380411862,236.58241052188984
2020-02-02,403.41797891841895,674.3087026681177,239.14851934949306
2020-02-09,405.8304638924354,665.7208677163866,243.62984562649055
2020-02-16,406.0023701542699,659.8685243164282,246.1404930617361
2020-02-23,404.83604021496495,671.7518736154203,235.20959759439134
2020-03-01,400.7095281380336,691.547619826378,228.45104004819615
2020-03-08,400.2842433052695,671.5602899394883,204.54587233930877
2020-03-15,400.61597418494347,669.9378634285074,185.00080310776383
2020-03-22,409.7152572326441,675.3340769443574,186.2801761336753
2020-03-29,420.8113236478289,665.9606583656494,162.50052606029786
2020-04-05,429.43911009277315,669.499766654424,155.53017371282863
2020-04-12,415.05210879873124,667.7197811245039,144.64330328673825
2020-04-19,418.6639931081584,672.5294236489943,160.1917095578248
2020-04-26,408.82464329302485,676.1279569781016,161.80109520413353
2020-05-03,392.84135325845267,682.1158054516543,146.4637523844586
2020-05-10,387.99163403952736,669.3550440733018,141.0968790236739
2020-05-17,400.33436128988467,666.7909678972618,136.91389005904497
2020-05-24,386.7048643451747,662.9665972532694,132.3492945801652
2020-05-31,371.21615503051123,647.8864952452453,136.14949755866937
2020-06-07,355.05030308954673,636.5210166998415,128.3391924324196
2020-06-14,364.4888283115927,641.432288742831,146.4349550700411
2020-06-21,366.2617044293516,631.9648730216504,155.680986510453
2020-06-28,367.5248189050109,619.541870538014,148.2526849703881
2020-07-05,355.1005595947133,608.3158647393481,158.68445342708557
2020-07-12,352.62017320206934,591.58751366509,168.60048669914462
2020-07-19,349.1608474441038,572.7569059391934,177.69482849981387
2020-07-26,360.89225405573796,551.0027633719094,169.03022736752555
2020-08-02,373.32635940915054,540.8861002324708,167.40735054471256
2020-08-09,370.01670786081064,521.6249187753702,169.294009441202
2020-08-16,364.54940311992624,537.5401268068512,179.7909037054857
2020-08-23,362.9143255923349,538.3605731344893,164.91004069562152
2020-08-30,377.68847685183283,536.5975114811109,147.7394706122312
2020-09-06,393.01948321097944,540.8446818320119,157.0771089561586
2020-09-13,409.24267377590934,547.2828950222469,176.68589160785345
2020-09-20,411.29040076146475,547.622390758814,166.94540621696544
2020-09-27,390.3748180991485,558.324712157878,157.85547153333957
2020-10-04,375.6289930038997,563.1593422774092,175.86245023811222
2020-10-11,373.40073253765576,565.870417171706,187.21839944525377
2020-10-18,375.5479887213497,567.0754518169937,193.70051947176154
2020-10-25,376.0312924847308,577.842908151833,184.84523007737425
2020-11-01,366.34172068866485,571.8779784710699,191.56712345864693
2020-11-08,357.69720739246344,553.2895338997197,195.816549154959
2020-11-15,353.4488891216464,558.4031635098951,212.89075007844008
2020-11-22,353.3256261912301,540.5602637687821,207.0268509724567
2020-11-29,345.3125440458594,541.9854609079956,221.15554851796264
2020-12-06,347.4686676554973,541.0473243560456,236.75364389915745
2020-12-13,332.95834756578745,538.0135019634852,240.6633308138991
2020-12-20,325.10430589340814,524.8749159647838,222.02555482037022
2020-12-27,313.13059502677277,523.8142207168668,222.33678208930456
2021-01-03,320.92883604256787,511.4122543605417,229.91116229014094
2021-01-10,321.5380215571712,501.28052600007214,215.50524532040464
2021-01-17,330.21963616016535,497.9649656191336,192.36865215062682
2021-01-24,315.7713515264489,480.1808020150139,179.37803881769972
2021-01-31,313.833672568362,484.60228633599627,185.59240955699747
2021-02-07,313.1746369746537,497.27411825489077,165.57831863711255
2021-02-14,325.0962888021076,502.0409013595311,156.3049043692356
2021-02-21,335.8932498796835,495.76394080159014,150.1269464128271
2021-02-28,330.93370387469514,491.42078283198686,150.01317290710284
2021-03-07,337.48777495194867,492.8546703753426,149.13841756508694
2021-03-14,323.94517238028635,487.14793730780684,141.1390156002382
2021-03-21,327.43298386963073,475.2073971269615,143.71515490990197
2021-03-28,333.51418549846187,463.1568411140035,148.2664036144005
2021-04-04,334.5518623681187,455.6496178560493,149.58715524474854
2021-04-11,349.54672549761653,441.45732878074284,142.4183097057758
2021-04-18,347.3190271159048,450.6191280246061,148.72818329352262
2021-04-25,353.21774224521585,454.21617429763825,168.04443327571357
2021-05-02,366.1494970761972,466.9845898016718,169.23294190635193
2021-05-09,380.7340217049674,473.9751579666934,169.91287888814682
2021-05-16,394.26752505290796,465.9173915200932,176.43383847393167
2021-05-23,389.8361259175557,484.01269997272254,183.47365132928968
2021-05-30,386.00705336444736,487.14087104193106,186.1164005216014
2021-06-06,385.8868408693126,498.8445664386283,185.78957427786995
2021-06-13,385.4342541829754,501.8132304240198,175.27464666132502
2021-06-20,401.5270824749601,507.62963706138817,183.9891657189915
2021-06-27,406.98622376508547,529.9634650104384,165.6375407241126
2021-07-04,409.43055414235806,538.3568822555084,182.35782654584227
2021-07-11,424.6733394310904,549.4696918590854,187.32733188416168
2021-07-18,411.6018272191094,564.6677611316553,197.20227247597595
2021-07-25,426.07326881712066,565.3195380179374,207.73321577010134
2021-08-01,421.02280099086903,570.8975254357423,202.48167474174997
2021-08-08,400.8831099887263,578.8718354756421,194.67496431182684
2021-08-15,384.64720189021807,581.5175034327455,208.87564051774748
2021-08-22,365.9133783198081,577.9133779271193,214.94273230173917
2021-08-29,353.7300085809778,569.3661852060676,219.4316400710966
