date,serie1,serie2,serie3,serie4
2017-03-12,196.21881611712666,189.74932692880833,186.6438923753305,157.2214363608812
2017-03-19,198.40350684986925,190.7975569494707,202.00627691418757,164.23990412877785
2017-03-26,198.67543554271316,193.79306119554994,202.39010164325555,173.49917337593175
2017-04-02,216.51257974149303,183.67758813791997,216.43243722383536,185.28758044041555
2017-04-09,221.04918803788547,185.5356865585658,234.14755565669904,187.0127377206806
2017-04-16,223.5135571604773,186.91431911090748,242.74115394067,200.17143120417273
2017-04-23,233.67197873160356,176.52809232476963,232.2895481460035,205.59367403323682
2017-04-30,240.4279720980284,191.48101127229356,239.8975354075745,191.49517179275895
2017-05-07,218.55949646494335,185.29955213585853,230.36439459610418,186.44735915615428
2017-05-14,228.8116253765936,163.34942491100972,244.54504223517523,189.3744590664162
2017-05-21,223.86356406043328,159.70463218148015,235.0042837937176,189.4473928893556
2017-05-28,230.8119168684544,170.8837616537733,221.7430117030313,168.0575153533668
2017-06-04,223.56865384446064,167.0629969812642,236.65643227177287,179.37171954170387
2017-06-11,228.59221995297645,165.02413392181492,238.08486301348555,189.8175874830585
2017-06-18,231.63557578512706,168.92052847988887,243.6533027476014,178.18261431108104
2017-06-25,232.3151144585899,174.06257752572066,244.0588623774673,177.5913612042962
2017-07-02,215.6454980975075,170.41324392106588,239.70318129871234,159.69880063088277
2017-07-09,201.0000767721023,178.62934282077168,222.9794839716264,139.36982289031582
2017-07-16,205.71260707596454,171.67089684648437,209.08703006859724,136.97080677308753
2017-07-23,205.95051369750976,175.3159769484403,208.82075848357948,144.8630695033933
2017-07-30,196.5571245265231,184.40804543008252,203.592026487678,137.18752596637106
2017-08-06,193.32766780073393,165.1700921865525,206.23144302097845,150.3101510941583
2017-08-13,215.65969982230803,175.81978112331498,203.91224722355494,144.1593846766151
2017-08-20,212.58359404850134,176.14955522278973,189.78419324795763,141.96665806530126
2017-08-27,214.8920725328846,195.57173983641877,200.48102492478492,135.73461178698457
2017-09-03,215.03653517049042,176.411784837069,199.69572256688747,152.02140114418307
2017-09-10,228.7090487193897,188.50996903630042,183.3573070846062,139.27969970259082
2017-09-17,216.55201283481833,191.37262477054045,190.5150624059754,146.7640914252532
2017-09-24,213.34254392344357,189.07214106792546,192.9314095056448,148.50016196619535
2017-10-01,212.58529026186378,188.8089799974994,176.86441849642523,151.38406074541763
2017-10-08,213.00362461699265,197.45992800736244,180.4498257997068,149.50664483179284
2017-10-15,223.34788495420338,196.71122292559753,188.30598213841017,167.57645618410893
2017-10-22,218.3625542748921,197.0301261353099,180.78088465529962,176.39573329216464
2017-10-29,201.85216498427593,179.11039502797485,172.2354678046735,160.88377037528173
2017-11-05,191.34316189656747,174.1815886263285,184.30725903359547,155.3836975973745
2017-11-12,207.2521573582114,177.2217876286427,180.58161081339512,160.18900333904978
2017-11-19,197.33171941413272,176.27040911025142,190.89841862343152,162.62573427810452
2017-11-26,198.06793905844057,192.6572373974016,204.43962569611685,160.13851932548124
2017-12-03,201.66914175382024,175.83895798043076,190.96005806923614,160.5460392863851
2017-12-10,206.3451141443693,176.5329240074372,200.37436849356192,165.86795038447343
2017-12-17,202.07331421632756,160.07779255950518,210.1152945645024,175.2921157970969
2017-12-24,214.02012185955095,152.94775682112595,211.02053099326125,153.51436459580046
2017-12-31,211.764284953207,149.55695457935818,199.63348906816344,165.367269686832
2018-01-07,233.55627997205133,138.04333085448624,197.74079474324847,160.58423104686602
2018-01-14,244.22067955012253,153.40635671982014,200.0174783237581,170.53985219316925
2018-01-21,239.68836290869746,137.22849624384276,212.0213042999351,158.91422879842918
2018-01-28,227.7219631475179,151.30306764075002,219.86514897123922,146.9958819783712
2018-02-04,230.12390178944176,165.7734218603786,230.16675832773376,162.15180026747564
2018-02-11,248.86687686019118,148.36901187519143,235.86150649757778,164.73423927750142
2018-02-18,230.3895172408323,162.30573292117597,248.14778527035585,145.42353140337042
2018-02-25,239.9137604794453,161.64637216084728,229.87106678431363,142.61974736929957
2018-03-04,231.2046938145219,160.14687962283642,224.48852806319772,130.79755033574068
2018-03-11,229.96887235313142,163.390350198692,243.2874394462885,129.53623139524566
2018-03-18,220.6227230394616,166.40483819821839,253.56915878477633,114.42465737168324
2018-03-25,211.3211898567227,162.64407370619728,257.54308023935175,109.07577979306498
2018-04-01,210.3780790905136,178.31714155486495,244.9100920727563,107.86176013844405
2018-04-08,212.00614515832328,170.4366307272484,250.951656302779,104.94033352948385
2018-04-15,208.60786497815727,186.1657234611965,269.9794238844234,123.22929567778043
2018-04-22,205.71115011069122,166.60645312680845,265.9145166454332,131.4980812439595
2018-04-29,215.19834687775077,175.5144054329041,249.9299028842337,136.23386875011917
2018-05-06,211.34566249350306,156.54941538671002,257.9891930016466,155.69940180733312
2018-05-13,220.3873134466666,139.95336828554585,256.56078947978443,154.4264632916952
2018-05-20,209.36242346188496,145.58789010976983,246.57399333688426,162.5042488091768
2018-05-27,215.4130848379315,142.95715379342238,232.95085409360178,181.87388349222607
2018-06-03,217.61383819417384,145.52471844966345,247.85441834548152,198.6256752750921
2018-06-10,232.07544170950663,138.34550359383428,238.18256786593753,199.45336143263293
2018-06-17,239.42276426643738,145.78907939976904,233.30337310910437,211.08947372447213
2018-06-24,234.3321401954365,163.84688424214184,217.3505673384674,211.3774241321282
2018-07-01,242.08494058475756,176.47907653419955,203.7783977463483,224.1711867692383
2018-07-08,228.12060613959935,161.0600305127942,210.48703000309143,236.2506146199249
2018-07-15,211.53431297339176,175.04984606236707,219.5621971970532,231.18402653037447
2018-07-22,207.3625944234056,155.7452578023274,201.21922158584718,220.02049000011655
2018-07-29,212.0494301242194,162.02242543777865,212.5627443797308,200.84336132046664
2018-08-05,210.08883709770794,169.1941625389322,223.84372781596525,194.76961742864594
2018-08-12,218.00270159204618,182.50649647333694,227.72643783986175,193.0360634629829
2018-08-19,224.81717967511213,182.10788421061812,224.3397748127949,191.69499645247848
2018-08-26,238.3888400234785,195.6674332132371,239.27483212856538,186.85710135934593
2018-09-02,238.8586157877807,195.4996394713073,235.3670722613565,171.02780097050226
2018-09-09,230.12803425089297,187.7931274517014,224.9665455033967,153.7785834184478
2018-09-16,225.1047804145666,194.41964480562106,233.6485371092813,165.6058036995359
2018-09-23,233.81743495213286,197.8596301956199,215.86348625192772,155.03353498313194
2018-09-30,248.61620873476826,175.88934304737924,226.4188237927286,150.83845391890512
2018-10-07,249.66829698542134,179.40030172667437,238.74090885704877,143.24786534430365
2018-10-14,266.62711090476665,195.86484368140856,242.3226092827706,135.062777295953
2018-10-21,275.6503854302595,195.5031258537133,222.57068884287307,143.27205852589663
2018-10-28,272.9726732634265,209.58701097384488,239.49468286708492,139.99645961630827
2018-11-04,279.9319098483914,220.30522653202667,239.38452309153126,152.0317234881126
2018-11-11,264.7757853478791,217.58915213736321,241.7343833263645,163.28825299984837
2018-11-18,269.8745286522671,219.3518504491026,229.84600589738193,150.84057360127136
2018-11-25,268.15098689403777,227.12936743671295,219.60345260355675,132.8671651373869
2018-12-02,254.80809943683494,209.0960578280088,212.1683202820529,130.03955052679555
2018-12-09,263.82668953927424,200.5960257418531,224.87455651946863,133.9787585692381
2018-12-16,254.22430209495343,208.1913737583854,239.47749309102605,138.48297843718424
2018-12-23,241.60139769679844,197.2124134714007,234.54896708379152,144.66257511408065
2018-12-30,239.6840256354428,179.32723084085282,250.00912316898277,145.87554536222012
2019-01-06,223.99085260222293,183.0793966075405,234.52456161022337,161.49219235813146
2019-01-13,216.0872988054431,174.76943905009765,215.29769026509305,159.20345640938334
2019-01-20,200.78615254390272,175.02111449753127,202.92329737807083,171.94567167760985
2019-01-27,206.1716228075681,165.96757743554602,219.65208433241506,167.7488010236204
2019-02-03,197.60761689791937,152.14229083926355,214.2283840737354,170.4521445343859
2019-02-10,183.26749630392717,147.66713112485033,200.85404386641906,176.6143525775108
2019-02-17,195.29143930300188,150.74037259567416,179.9537650496505,167.38462416953735
2019-02-24,178.50457998025246,132.9144228018916,177.35629805384082,179.62283540445608
2019-03-03,179.70030205246073,125.9350869431601,176.85360779479956,182.80001133801323
2019-03-10,193.1692298107058,136.10094501613312,165.16960584467793,192.67777977855616
2019-03-17,177.25461659102675,136.1394682223783,164.5518250317332,202.57017061069786
2019-03-24,183.17499460304887,144.83221365092228,163.18001239185352,209.20808673308457
2019-03-31,180.57505244300074,156.5043630482303,159.37030869861778,209.68210310118891
2019-04-07,165.6980302951462,168.79089526261137,143.4013444923433,199.3171286831739
2019-04-14,170.06755808751512,182.99534640414365,157.26116893910145,185.53297691433363
2019-04-21,174.20413030244052,196.55045409938612,170.08730291800106,194.172251761929
2019-04-28,182.3772581437374,184.6806536525693,160.33757329287565,192.53647640949202
2019-05-05,169.61869328521578,183.42311865120354,147.1953183164299,199.01062740517935
2019-05-12,173.78626036576867,201.22507048120906,138.2929183678048,190.1577144586739
2019-05-19,182.94513133861588,188.13845260197076,149.2825424640866,191.30922971162633
2019-05-26,169.39606764613652,173.8645491705306,171.66983535751518,181.8190120914746
2019-06-02,189.10024265401685,179.74384719872367,177.91280597744088,165.7072088669773
2019-06-09,183.20828040405405,189.43273375478364,194.6492152233713,184.16478414886063
2019-06-16,164.81805855492843,183.5446441379706,202.68807911271122,184.88175753347676
2019-06-23,169.99782893997096,181.76512064654432,187.4190184395821,182.4977630526058
2019-06-30,161.52657332797028,163.04628887978984,173.91154573889995,169.05961000100703
2019-07-07,164.61156012546803,154.01387848820602,187.87656747141048,170.80118023692063
2019-07-14,179.54070889696013,148.63665282071614,196.04455253542537,185.50420108746775
2019-07-21,190.1207870855017,135.99299751655218,191.94499766796022,193.67686501269705
2019-07-28,208.50597206996923,122.13054564807486,198.54613907487717,195.36742610977788
2019-08-04,199.2297893865432,129.90059697854412,214.1635438427518,197.25283381119547
2019-08-11,214.1567049602613,135.1654963586879,224.93613371065842,187.0196634308488
2019-08-18,209.48418357081297,118.44018574954718,227.1357917188171,185.5637526903963
2019-08-25,207.2801999437178,125.42261886447409,221.83329890956404,179.71962470283717
2019-09-01,218.02418467761052,145.95151743990806,206.01564211121223,201.60224746240243
2019-09-08,205.3291733492925,151.38146149975506,213.46782362039525,222.4721188159453
2019-09-15,192.04638054118297,150.14981086788407,208.79798450568418,213.0662356584159
2019-09-22,210.82619571457516,166.51039604489884,198.921001841389,205.16678091000122
2019-09-29,222.8470310996458,181.39269289261208,210.67224163093576,204.61230944685713
2019-10-06,232.91821110890035,187.81905654560856,216.3097813641837,215.17761479376304
2019-10-13,252.3692541120785,183.184861193045,201.19683048023168,196.69002021773764
2019-10-20,229.65484733280923,183.0656537818505,197.91734281440333,183.54280899066094
2019-10-27,230.20095932773145,190.19544172717673,210.86953932553334,178.52100839403167
2019-11-03,215.85492344672926,200.6081193027503,194.61864319263591,180.17274393655788
2019-11-10,231.58574928428064,184.6853420753084,194.79887108127133,180.09092463119617
2019-11-17,216.78095660334927,189.99038806042628,192.76330634808247,180.91286301255036
2019-11-24,235.72584585814735,198.99504002802556,185.0691284300113,194.87036935674618
2019-12-01,233.91285146653522,209.12536366941873,180.30699373557692,195.63994608951808
2019-12-08,236.150884966167,204.0733577846389,191.65321594686338,181.77090344014456
2019-12-15,246.48821765134338,200.02408014278086,192.28583466770846,162.28080669188225
2019-12-22,254.28473317717336,208.10581767364815,187.9438432778783,167.4641979390883
2019-12-29,250.56994502423308,195.27996907756327,186.37459794116617,171.13750105662984
2020-01-05,251.20548299436373,175.6997054958342,190.61381388927313,175.25040359877372
2020-01-12,252.3233635596534,170.03432365450254,192.95071041021484,168.99060229495217
2020-01-19,254.3860309715898,192.0469807982898,214.65581022310047,178.0697441150289
2020-01-26,255.9676880573877,196.2852288249448,221.46608736126433,175.4514940811233
2020-02-02,245.64852736234687,200.2431456523537,211.09561924627172,178.5241111681552
2020-02-09,256.1259209417939,205.1492787177688,216.41130370843945,166.08435011508396
2020-02-16,253.07740175815167,212.06605020038572,215.91842233167452,162.19885982903787
2020-02-23,265.1697929311025,202.1680960947268,223.74633208353632,154.26628899259157
2020-03-01,253.99821486284554,207.08713130775158,230.35115774335532,146.47000437744893
2020-03-08,246.83992363515296,199.9837558060669,228.824722351394,156.08630177842002
2020-03-15,230.9797124798953,184.43559504250157,226.7103518198782,169.5648138355486
2020-03-22,220.15342234719176,189.329162104661,215.20674618095927,190.05022170470443
2020-03-29,221.20872846814427,195.7420336952303,206.8970823327342,189.64657100075718
2020-04-05,217.7466370941915,193.81515138561937,206.26509191777834,179.68191288714473
2020-04-12,219.4647222511549,192.05174173055838,202.65257216796186,176.40012828926086
2020-04-19,206.79491558421145,199.49960609690996,190.0352709198393,181.0379160770213
2020-04-26,201.07716977154615,199.93128145621566,169.68243666913773,180.15321739097047
2020-05-03,219.4651708182678,208.44236240557873,166.7111111318491,184.38445010088256
2020-05-10,208.08273246286439,192.22357044317098,152.90478687474607,186.80527003311286
2020-05-17,204.25421976580833,171.88058942254773,150.8933713788852,182.83662733857528
2020-05-24,198.0650468195883,168.09888429563537,139.65530110658935,177.76612427949826
2020-05-31,189.0960800038189,176.4065131008468,142.9314470641018,190.1395224701198
2020-06-07,189.17819472450915,170.55028976164638,138.09383150748033,182.95604492574924
2020-06-14,188.30858834114792,173.65384792719746,137.38016332335272,165.29639898130935
2020-06-21,208.8109582079538,190.20391826358673,126.50173451609466,143.6217305925724
2020-06-28,207.39011286212573,184.51742420103793,122.61036867966587,137.50438413777363
2020-07-05,205.62495429606298,182.38416746584517,126.194711526206,127.81669285548976
2020-07-12,194.54819053911334,175.8628295807025,131.0180766150527,125.53620741765302
2020-07-19,192.61239208178867,189.56483438322834,138.84192123395948,115.69808382065152
2020-07-26,197.24695648549428,198.48899369044355,145.24764226257503,106.39702053897493
2020-08-02,181.97237250570407,193.72926728747765,146.27044263570352,105.66978866190132
2020-08-09,166.44862316372866,176.25856885356794,158.71374973248302,122.45767403618338
2020-08-16,167.23909785637133,196.9368439368484,172.27692582896023,120.4340630532072
2020-08-23,166.9587899099734,205.6930858382371,179.14468243210425,132.43118460973557
2020-08-30,171.91601343970393,215.67015930521202,195.70924413994834,132.5720903002489
2020-09-06,187.74024510027306,216.09324067565765,183.22086591689603,141.88341272550605
2020-09-13,179.34983913787863,211.68282192045584,190.35007390712425,148.74062937464194
2020-09-20,197.02671336007873,202.5156157470853,185.67200993675505,158.74520270700197
2020-09-27,182.16317066033156,202.60667161128737,192.1642363074754,174.21540103938523
2020-10-04,197.23796056996454,219.3705676489429,201.52672985335568,173.16472737907708
2020-10-11,199.31714530478345,220.39441020713872,194.91017841473067,175.3733904002531
2020-10-18,195.30389140144726,219.12064163821128,201.64429188168637,182.31316426193362
2020-10-25,198.2530383295642,210.53284499279317,199.83135768991943,201.47544604042878
2020-11-01,200.7792088347767,201.7086403012269,206.76930646822478,208.21311069808786
2020-11-08,208.54246887207708,199.11746361491717,213.25473796999353,216.44080074892523
2020-11-15,212.7941097609958,215.27727588733111,195.3244963495146,197.41287126361294
2020-11-22,229.0417556848434,207.75712251636733,184.53498415994315,208.09151682590428
2020-11-29,224.2437279883564,215.45700809176216,192.92381746419755,198.0259427505849
2020-12-06,223.88908013521274,222.77009327582692,195.16839678071204,193.87837208612729
2020-12-13,204.46045063724551,219.25672462866373,205.21518393651905,172.79617263444086
2020-12-20,214.14982524190168,231.0555939604274,199.2772846570243,175.82729276285752
2020-12-27,204.2243604700136,234.5867931362769,195.58436812962117,180.40251905648475
2021-01-03,210.85494271921266,226.5336700665325,206.82080313834507,183.94960284330037
2021-01-10,200.73164715722666,211.95898581377415,198.69641520398824,168.32036186153059
2021-01-17,193.6588576315298,191.17151090327937,209.46729131869148,164.5790642039618
2021-01-24,200.88584676845517,211.13365601861167,214.66396335447618,171.83680618173466
2021-01-31,199.99664112403198,216.07744707447202,197.01572156949675,168.59880009191426
2021-02-07,206.4225982805639,226.86438988558328,183.90128081017764,161.72916725560614
2021-02-14,202.4791056036177,213.2448892286362,180.54859871908755,154.56316486116177
2021-02-21,216.66521112723555,215.55060833813937,192.8095966239966,163.52474566893844
2021-02-28,201.03092183848938,220.04481481774738,207.7633815521095,165.67158597513497
2021-03-07,198.46641575781766,213.55083987222164,192.14854705826028,181.04090511233807
2021-03-14,192.88977505436793,213.1750183373406,178.32234635954342,198.9918745072098
2021-03-21,202.54512145303897,219.99488917515313,174.49032339134735,212.280300822991
2021-03-28,211.66979305270493,218.74172944641913,181.84446145812254,212.00932854113873
2021-04-04,208.26487972277639,220.18795684460892,194.71015520138684,197.16197302932727
2021-04-11,212.232310922243,216.2894375146716,182.53414663595478,191.4988870141753
2021-04-18,210.2424687373532,222.50981264474922,182.0131984314792,206.17645508805202
2021-04-25,218.5421679816193,243.17868054754288,175.47021449988233,208.82671250361568
2021-05-02,224.8331131084843,227.73867232043676,172.5033065865934,209.22960474869168
2021-05-09,213.49230394568076,240.11360642775918,191.86121183326014,208.0535620889046
2021-05-16,210.85618474462285,224.7642160368218,211.48183930050897,227.530474290126
2021-05-23,214.08271609964487,235.68907562798495,217.23365289546604,235.0965801758268
2021-05-30,192.35445400958025,227.748958175092,213.68366684836727,247.36545521622585
2021-06-06,195.79289151493938,209.69221171863,201.91386112466162,245.48309231835538
2021-06-13,187.04359982208675,201.70761097346733,209.63076293582284,234.6398191634341
2021-06-20,201.65267268837673,194.43054416647448,222.4271766062076,232.11939591298545
2021-06-27,193.60644513742622,181.39990107682436,225.71186330591257,218.76748819564165
2021-07-04,188.41608573764435,163.0382028864347,226.56034409954938,219.8495331243403
2021-07-11,185.8736301628194,152.46620953960812,218.7786573253586,219.17582565573142
2021-07-18,179.39110965871305,153.59761973500093,217.355299392302,227.1382722738617
2021-07-25,182.68071873397386,153.479698387815,221.06189022264854,231.5192872385417
2021-08-01,180.72530198382168,143.2775602745804,239.32602755375316,228.9961267929642
2021-08-08,166.4525687121605,141.57600562169745,232.5118579961915,227.09571694535117
2021-08-15,179.98682715923306,121.10639638249117,214.09080626409545,210.66832479372468
2021-08-22,181.34953348750855,122.88198784761603,200.5281995369087,209.00117747033
2021-08-29,170.90943167239854,117.84827135583828,194.9637729187465,199.8733933398141
